Date,Open,High,Low,Close,Volume
2000-01-03,246.1167755126953,249.09100341796875,235.1493377685547,239.1459503173828,185169
2000-01-04,244.4437866210937,242.5848999023437,226.0407867431641,228.6432342529297,349132
2000-01-05,222.9736328125,222.9736328125,216.09573364257807,217.02517700195312,444817
2000-01-06,216.5604553222656,216.93223571777344,205.4071350097656,207.2660217285156,591143
2000-01-07,208.19546508789065,210.05435180664065,202.2470245361328,203.8270721435547,460670
2000-01-10,209.2178497314453,215.5380706787109,208.19546508789065,213.77212524414065,444643
2000-01-11,218.4193572998047,222.69479370117188,216.18869018554688,219.3488006591797,348666
2000-01-12,215.44512939453125,223.0665740966797,213.77212524414065,223.0665740966797,344945
2000-01-13,223.0665740966797,227.5279083251953,221.3006286621093,222.1371307373047,206116
2000-01-14,222.1371307373047,225.8549041748047,215.7239685058593,221.6724090576172,183147
2000-01-17,223.9960174560547,226.5055084228516,218.23345947265625,223.5312957763672,192098
2000-01-18,225.8549041748047,224.6466217041016,214.23684692382807,217.9546356201172,191966
2000-01-19,214.7015686035156,215.16629028320312,206.8942413330078,212.19207763671875,359703
2000-01-20,209.1249084472656,211.91323852539065,203.5482482910156,210.240234375,580912
2000-01-21,207.451904296875,212.8426818847656,205.0353546142578,207.2660217285156,198063
2000-01-24,211.91323852539065,213.30740356445312,205.314193725586,206.80130004882807,216603
2000-01-25,200.29519653320312,201.596420288086,186.1676483154297,187.65475463867188,1211001
2000-01-26,191.0936889648437,194.25379943847656,181.7992553710937,189.1418609619141,860364
2000-01-27,192.580810546875,194.0679168701172,188.1194763183593,189.9783630371093,828779
2000-01-28,193.78907775878903,195.9268035888672,190.62896728515625,194.6255798339844,252136
2000-01-31,193.78907775878903,193.4173126220703,187.9335784912109,189.69952392578125,198969
2000-02-01,188.77008056640625,193.3243560791016,185.70291137695312,189.6065826416016,286797
2000-02-02,190.53602600097656,192.30197143554688,187.9335784912109,189.51364135742188,262394
2000-02-03,192.48785400390625,204.3847503662109,190.62896728515625,200.75991821289065,480272
2000-02-04,205.9647979736328,206.5224609375,198.90103149414065,203.8270721435547,325309
2000-02-07,204.47769165039065,203.8270721435547,190.44308471679688,193.3243560791016,424859
2000-02-08,193.23141479492188,194.9973602294922,185.8888092041016,187.84063720703125,346967
