year,month,day_idx,cumflow
2024,2,19,0.0
2024,2,20,-0.13670886075949373
2024,2,21,-0.1974683544303798
2024,3,2,-0.1822784810126583
2024,3,3,-0.40506329113924056
2024,3,4,-0.3139240506329115
2024,3,5,-0.5367088607594938
2024,3,6,-0.5620253164556963
2024,3,7,-0.6784810126582279
2024,3,8,-0.6632911392405064
2024,3,9,-0.308860759493671
2024,3,10,-0.2784810126582279
2024,3,11,-0.17215189873417724
2024,3,12,-0.308860759493671
2024,3,13,-0.5670886075949367
2024,3,14,-0.6126582278481013
2024,3,15,-0.5924050632911393
2024,3,16,-0.5974683544303798
2024,3,17,-0.4911392405063292
2024,3,18,-0.5367088607594938
2024,3,19,-0.3949367088607596
2024,3,20,-0.5620253164556963
2024,3,21,-0.6835443037974684
2024,4,1,-0.6734177215189874
2024,4,2,-0.6177215189873418
2024,4,3,-0.6734177215189874
2024,4,4,-0.6784810126582279
2024,4,5,-0.8556962025316457
2024,4,6,-1.0126582278481013
2024,4,7,-0.9620253164556962
2024,4,9,-0.8253164556962026
2024,4,10,-0.7696202531645571
2024,4,11,-0.8101265822784811
2024,4,12,-0.8556962025316457
2024,4,13,-0.6632911392405064
2024,4,14,-0.7037974683544305
2024,4,15,-0.7949367088607595
2024,4,16,-0.8
2024,4,17,-0.8658227848101266
2024,4,18,-0.8405063291139241
2024,4,19,-0.6835443037974684
2024,4,20,-0.688607594936709
2024,4,21,-0.4810126582278482
2024,4,22,-0.33924050632911396
2024,5,2,-0.28860759493670896
2024,5,3,-0.20759493670886087
2024,5,5,-0.24303797468354438
2024,5,6,-0.25822784810126587
2024,5,7,0.025316455696202445
2024,5,8,0.24303797468354427
2024,5,9,0.1518987341772151
2024,5,10,0.16202531645569618
2024,5,12,0.1670886075949367
2024,5,13,0.18734177215189862
2024,5,14,0.13164556962025298
2024,5,15,0.1822784810126581
2024,5,16,0.0
2024,5,17,0.14177215189873404
2024,5,18,0.450632911392405
2024,5,19,0.3493670886075948
2024,5,20,0.5164556962025315
2024,5,21,0.4455696202531645
2024,5,22,0.4151898734177215
2024,5,23,0.5265822784810126
2024,6,1,0.42531645569620236
2024,6,2,0.11139240506329107
2024,6,3,0.08607594936708862
2024,6,5,0.07088607594936702
2024,6,6,0.17721518987341756
