month,day_idx,n_years,median,upper,lower
1,1,4,0.0,0.0,0.0
1,2,5,0.0,0.1725771344874646,-0.1725771344874646
1,3,5,-0.062105953303974504,0.12077443496686385,-0.24498634157481286
1,4,5,-0.06471089220851334,0.0686326738563896,-0.19805445827341628
1,5,5,-0.03274696034916458,0.09670168911982946,-0.16219560981815861
1,6,4,0.010212855714108349,0.16447916028097223,-0.14405344885275553
1,7,5,0.11536445943312468,0.17796368012715935,0.052765238739090004
1,8,5,0.13170807729592804,0.2031184081422619,0.06029774644959418
1,9,5,0.016301280487858616,0.2422272359614413,-0.20962467498572407
1,10,4,0.0808036294088289,0.3492914154438997,-0.18768415662624188
1,11,3,-0.008222839930653869,0.23263252748461716,-0.2490782073459249
1,12,4,0.02896545540571177,0.43919159370420907,-0.38126068289278553
1,13,4,-0.24391459635406743,-0.05521766474835105,-0.4326115279597838
1,14,5,-0.09564345329340629,0.35666430786151443,-0.547951214448327
1,15,5,0.16286752502115287,0.32862885874002234,-0.0028938086977166044
1,16,5,0.1585399462376471,0.4980891599572339,-0.18100926748193968
1,17,5,-0.041402117916176095,0.32627512833109373,-0.4090793641634459
1,18,5,-0.10343353534570965,0.3256794759247441,-0.5325465466161634
1,19,5,-0.09535509478850401,0.3403695666933836,-0.5310797562703916
1,20,5,-0.310300165795135,0.26506733348722145,-0.8856676650774914
1,21,5,-0.11050206077276625,0.29030811193152084,-0.5113122334770533
1,22,3,0.1889411754391228,0.9601612979027818,-0.5822789470245362
2,1,5,-0.2345644553898394,0.1665322145579694,-0.6356611253376482
2,2,5,-0.23240066599808662,0.26092825408328835,-0.7257295860794616
2,3,5,-0.39880408596433936,0.06424051906902983,-0.8618486909977086
2,4,5,-0.3748852632142383,0.013387290824432574,-0.7631578172529092
2,5,5,-0.360202477876426,-0.017570614437590504,-0.7028343413152616
2,6,5,-0.29933637922093004,-0.16989737271165606,-0.428775385730204
2,7,5,-0.324738721285314,-0.11590562154955558,-0.5335718210210725
2,8,5,-0.31915519984988305,-0.05248278542768031,-0.5858276142720857
2,9,5,-0.30294284162118235,-0.10977769454458863,-0.49610798869777606
2,10,5,-0.2976053477075278,-0.11356582925518172,-0.48164486615987384
2,11,3,-0.28400582418627285,0.24364639068724392,-0.8116580390597896
2,12,5,-0.28696606826547977,-0.12364714825714174,-0.4502849882738178
2,13,4,-0.2627912757699973,0.1884932642742817,-0.7140758158142763
2,14,4,-0.351939764414402,-0.20598391126481325,-0.49789561756399076
2,15,4,-0.3135816851134066,-0.2617196835913229,-0.3654436866354903
2,16,5,-0.36377881667699885,-0.08197985953180575,-0.645577773822192
2,17,5,-0.41387766027229933,-0.1786385231099693,-0.6491167974346294
