month,day_idx,n_years,median,upper,lower
1,1,5,0.0,0.0,0.0
1,2,5,0.0,0.03380782918149472,-0.03380782918149472
1,3,5,0.05812574139976279,0.21221178787371503,-0.09596030507418946
1,4,5,0.07710557532621587,0.22093127910472216,-0.06672012845229042
1,5,5,0.09371293001186243,0.29001758658739196,-0.10259172656366711
1,6,5,0.0794780545670225,0.33505877278119267,-0.17610266364714766
1,7,5,0.08540925266903909,0.23938520063811486,-0.06856669530003667
1,8,5,0.0723606168446026,0.1809015421115065,-0.0361803084223013
1,9,5,0.07710557532621587,0.1410398003845051,0.013171350267926651
1,10,5,0.08540925266903909,0.21352313167259773,-0.042704626334519546
1,11,5,0.09371293001186243,0.3118685319262078,-0.12444267190248293
1,12,5,0.10320284697508897,0.36145539329979126,-0.15504969934961332
1,13,5,0.07829181494661919,0.2733157442630997,-0.1167321143698613
1,14,5,0.07473309608540923,0.2514035054332312,-0.10193731326241273
1,15,5,0.09252669039145911,0.28878396043981147,-0.10373057965689325
1,16,4,0.03883532837269493,0.2096662621448052,-0.13199560539941532
1,17,4,0.026812250620079803,0.192725455062696,-0.1391009538225364
1,18,4,0.027499191200258788,0.42141255480315487,-0.3664141724026373
1,19,4,0.03908983069125421,0.5042077779943305,-0.42602811661182205
1,20,4,0.041861317804378295,0.41245893714417464,-0.32873630153541805
1,21,3,0.2752075919335706,0.5452490113169779,0.005166172550163273
1,22,3,0.1151789387083505,0.49794734677087626,-0.26758946935417527
2,1,4,0.13126563618504167,0.39965935989905005,-0.1371280875289667
2,2,4,0.1773472149230994,0.4842462767153996,-0.1295518468692008
2,3,5,0.11353352529823124,0.5165924339352332,-0.28952538333877076
2,4,5,0.13286713286713292,0.4521678321678324,-0.18643356643356657
2,5,5,0.13081036610448382,0.44702591526120966,-0.18540518305224202
2,6,5,0.11065405183052246,0.318338454511785,-0.09703035085074008
2,7,4,0.1766486949656303,0.4183501307246192,-0.0650527407933586
2,8,4,0.16551336459228438,0.3024626835271229,0.02856404565744583
2,9,5,0.153434800493624,0.20255251847543948,0.10431708251180855
2,10,5,0.15960510078157142,0.2271945701357468,0.09201563142739605
2,11,4,0.14118881118881116,0.30585604051121285,-0.023478418133590556
2,12,4,0.11980255039078574,0.1877822380459299,0.0518228627356416
2,13,4,0.17819415878239414,0.2077424502475214,0.1486458673172669
2,14,5,0.1678321678321678,0.2644080057873161,0.07125632987701952
2,15,5,0.1575483340189222,0.3162846281507538,-0.001187960112909392
2,16,5,0.25636363636363635,0.43235294117647055,0.08037433155080215
2,17,5,0.34545454545454546,0.6011725755276589,0.08973651538143196
2,18,5,0.3527272727272728,0.520146227065802,0.1853083183887435
2,19,5,0.20727272727272728,0.5473499793074906,-0.13280452476203608
2,20,5,0.2836363636363637,0.5414558395341313,0.025816887738596084
2,21,1,0.25090909090909097,0.25090909090909097,0.25090909090909097
3,2,5,0.3107947805456702,0.5018753369998923,0.11971422409144822
3,3,5,0.2040332147093713,0.42605623027809136,-0.01798980085934876
3,4,5,0.31316725978647686,0.4807456569049406,0.14558886266801313
3,5,5,0.29300118623962046,0.46713577051655336,0.11886660196268756
3,6,5,0.18861209964412806,0.4110050275679209,-0.033780828279664776
3,7,4,0.3050318880650614,0.4096904616614194,0.2003733144687033
3,8,5,0.23065250379362667,0.4057139415079252,0.05559106607932812
3,9,5,0.2610015174506828,0.44768105945647685,0.07432197544488872
3,10,5,0.16388467374810323,0.33264841045690924,-0.004879062960702785
3,11,5,0.1431509666803784,0.4411517893870835,-0.15484985602632667
3,12,5,0.13081036610448382,0.45594713011501786,-0.19432639790605022
3,13,5,0.25189681335356595,0.4181007335073209,0.085692893199811
3,14,5,0.24279210925644912,0.36757262196876567,0.11801159654413257
3,15,5,0.2397572078907435,0.4673100081542725,0.01220440762721453
3,16,5,0.3036773428232503,0.5105302554538478,0.09682443019265291
3,17,5,0.3665480427046264,0.5530896150113233,0.1800064703979295
3,18,5,0.35204855842185134,0.6160325437304819,0.0880645731132208
3,19,5,0.29742033383915023,0.5226540842893606,0.07218658338893996
3,20,5,0.2906287069988138,0.553186329405714,0.028071084591913598
3,21,5,0.23250296559905104,0.46093655838265435,0.004069372815447725
