month,day_idx,n_years,median,upper,lower
1,1,5,0.0,0.0,0.0
1,2,5,0.019783616692426564,0.09725104879664381,-0.057683815411790684
1,3,5,-0.015704793805941364,0.15477322928320636,-0.1861828168950891
1,4,5,-0.03754940711462451,0.07119603399087293,-0.14629484822012195
1,5,5,-0.023831750041183875,0.030161911278642928,-0.07782541136101068
1,6,5,0.012072434607645843,0.1614243491853023,-0.1372794799700106
1,7,5,0.021854922848827618,0.29747692347205396,-0.2537670777743987
1,8,5,0.14930448222565684,0.2701367203628901,0.02847224408842358
1,9,5,0.15703245749613592,0.25288535548049684,0.061179559511775006
1,10,5,0.08983581351930159,0.2923537132159888,-0.11268208617738562
1,11,5,0.09752347482290924,0.2924949312612918,-0.0974479816154733
1,12,5,0.06270935149085721,0.3585357018428783,-0.23311699886116388
1,13,5,0.04909120861018068,0.5277682789947085,-0.42958586177434704
1,14,5,0.024420401854714058,0.31081050552818507,-0.26196970181875695
1,15,5,0.05293503926198451,0.36890397854196766,-0.26303390001799865
1,16,4,-0.04006686910635987,0.6060245946685616,-0.6861583328812815
1,17,4,-0.16841357186828743,0.5223339652710258,-0.8591611090076007
1,18,4,-0.344092898881485,0.34116986797894044,-1.0293556657419103
1,19,4,-0.22410277551959928,0.7666061197020244,-1.214811670741223
1,20,4,-0.2261574027440898,0.7669922909928257,-1.2193070964810053
1,21,3,0.23623084948657413,1.051401677872407,-0.5789399788992587
1,22,3,0.18733252131546896,0.2615036915689419,0.11316135106199604
2,1,4,0.15710783279316604,0.6126832462973335,-0.2984675807110014
2,2,4,0.1663452059566199,0.744451051750016,-0.4117606398367762
2,3,5,0.052131546894031655,0.9716871137316657,-0.8674240199436024
2,4,5,0.03873325213154688,1.0796753868865387,-1.002208882623445
2,5,5,0.0,0.8464786201940351,-0.8464786201940351
2,6,5,0.03142509135200977,0.7725081110605848,-0.7096579283565653
2,7,4,0.2407086078731578,0.761887447047056,-0.2804702313007405
2,8,4,0.21832968134864617,0.7437204547343931,-0.30706109203710075
