month,day_idx,n_years,median,upper,lower
1,1,5,0.0,0.0,0.0
1,2,5,0.011572498298161982,0.028875105432592252,-0.005730108836268288
1,3,5,0.009870660313138213,0.18271407223386904,-0.16297275160759261
1,4,5,0.034377127297481325,0.2912883201993747,-0.22253406560441202
1,5,5,0.029271613342409797,0.17096260571586785,-0.11241937903104826
1,6,5,0.02791014295439076,0.142135200932261,-0.08631491502347949
1,7,5,0.02791014295439076,0.1734259440874109,-0.11760565817862939
1,8,5,0.06779661016949157,0.11669930447700727,0.018893915861975863
1,9,5,0.1277705345501956,0.2729661593843385,-0.017425090283947287
1,10,5,0.052151238591916504,0.2607769703454761,-0.15647449316164308
1,11,5,0.07351940095302922,0.30029209235217075,-0.1532532904461123
1,12,5,0.07351940095302922,0.29790165410515873,-0.15086285219910028
1,13,5,0.0752212389380531,0.2858366697049761,-0.13539419182886991
1,14,5,0.07998638529611979,0.24885774942022132,-0.08888497882798174
1,15,5,0.08339006126616744,0.33168245433882154,-0.16490233180648667
1,16,4,-0.01460035549101607,0.15720018909713906,-0.1864009000791712
1,17,4,0.0017376518371327587,0.27744838553121715,-0.27397308185695163
1,18,4,0.19516775731384528,0.7206146009692107,-0.33027908634152014
1,19,4,0.24935675518490769,0.8964362338802956,-0.39772272351048027
1,20,4,0.3882345949181431,1.0237801847769328,-0.24731099494064662
1,21,3,0.6733067729083665,0.9746868197313838,0.3719267260853492
1,22,3,0.25146510388918486,0.4428220517583604,0.060108156020009296
2,1,4,0.5076263937324755,0.8232437744478712,0.19200901301707984
2,2,4,0.7090913914931642,1.0063899431411658,0.4117928398451627
2,3,5,0.512519978689398,1.1123074348106292,-0.08726747743183316
2,4,5,0.42408098028769314,0.9208219197457814,-0.0726599591703952
2,5,5,0.5285029302077784,0.9357485348961109,0.1212573255194459
2,6,5,0.5583377730420884,1.2393878145098836,-0.1227122684257067
2,7,4,0.5127500888210264,1.1392650755221274,-0.11376489788007471
2,8,4,0.5069668229735924,1.1253866751768586,-0.1114530292296737
2,9,5,0.5913692061800746,1.1947536439219149,-0.01201523156176576
2,10,5,0.5583377730420884,1.1837177114171,-0.06704216533292318
2,11,4,0.3794737848042642,0.8592489316535831,-0.10030136204505469
