year,month,day_idx,cumflow
2023,4,7,0.0
2023,4,8,-0.028661688130541374
2023,4,9,0.12455210459588717
2023,4,10,0.1272919341444022
2023,4,11,0.1032665714265042
2023,4,12,0.08977886006047164
2023,4,13,0.09357225375902523
2023,4,14,0.07038982275521699
2023,4,15,0.09146472348865275
2023,4,16,0.07881994383670998
2023,4,17,-0.037091407241736096
2023,4,18,0.06196010364402227
2023,4,19,0.35489997773084625
2023,4,20,0.34014766780852956
2023,5,1,0.31844046779695434
2023,5,2,0.28113802614897176
2023,5,3,0.270600776767403
2023,5,4,0.243203687193146
2023,5,5,0.32370949445803543
2023,5,6,0.350684917190099
2023,5,7,0.3296104184269616
2023,5,8,0.4370920503942123
2023,5,9,0.5171761908169081
2023,5,10,0.4813489801611579
2023,5,11,0.5045314111649655
2023,5,12,0.5614331205838539
2023,5,13,0.6389884658642804
2023,5,14,0.7384616435922309
2023,5,15,0.7114858188898714
2023,5,16,0.7300319244810363
2023,5,17,0.6668072222807312
2023,5,18,0.6689147525511052
2023,5,19,0.7405691738626049
2023,5,20,0.8859855467559791
2023,5,22,0.9302424765229248
2023,5,23,0.8969444629797415
2023,6,1,0.9877768871902517
2023,6,2,1.0398316387605495
2023,6,3,1.0356165782198021
2023,6,4,1.0609065394939836
2023,6,5,0.8733407671040364
2023,6,6,0.931296442643261
2023,6,7,0.9428876581451643
2023,6,8,1.0630140697643577
2023,6,9,1.0526874528187362
2023,6,10,1.0925186896089882
2023,6,11,1.2042153821169845
2023,6,12,1.1363543545040378
2023,6,14,1.124130839723991
2023,6,15,1.0609065394939836
2023,6,16,1.2042153821169845
2023,6,17,1.1810329511131763
2023,6,18,1.0461542295716686
2023,6,19,1.1199161811535423
2023,6,20,1.1430982101870537
2023,6,21,1.1009488106904806
2023,6,22,1.2189676920392998
2023,7,1,1.1978927913058657
2023,7,3,1.2505798421543042
2023,7,4,1.221075222309674
2023,7,5,1.2077981433795895
2023,7,6,1.1009488106904806
2023,7,7,1.1515283312685458
2023,7,8,1.2611174935061698
2023,7,9,1.419178646051486
2023,7,10,1.398103745318051
2023,7,11,1.4170711157811127
2023,7,12,1.4528983264368622
2023,7,13,1.4908330673629864
2023,7,14,1.2961013704775335
2023,7,15,1.2442576533134813
2023,7,16,1.2569024329654233
2023,7,17,1.3138045443546085
2023,7,18,1.3264493240065514
2023,7,19,1.3791363748549899
2023,7,20,1.546681212631836
2023,7,21,1.5098000358557506
2023,8,1,1.5034778470149284
2023,8,2,1.3517388833104345
2023,8,3,1.34647025861965
2023,8,4,1.3580614741215542
2023,8,5,1.4360384862441744
2023,8,6,1.3791363748549899
2023,8,7,1.3053744232731155
2023,8,8,1.3173869036469166
2023,8,9,1.2748158373081504
2023,8,10,1.3517388833104345
2023,8,11,1.282824291547449
2023,8,12,1.1852480116539228
2023,8,13,1.1409906799166796
2023,8,14,1.0756588494162989
2023,8,15,1.166280641190861
2023,8,16,1.166280641190861
2023,8,17,1.2779773336988582
2023,8,18,1.145205740457427
2023,8,19,1.1726032320019808
2023,8,20,1.2126451012281794
2023,8,21,1.3506853191603967
2023,8,22,1.3707062537734953
2023,8,23,1.4284512968767704
2023,9,1,1.410748524969993
2023,9,3,1.456691720135415
2023,9,4,1.3622765346623007
2023,9,5,1.3475242247399848
2023,9,6,1.385458965666109
2023,9,7,1.4929401956630621
2023,9,8,1.3959962150476777
2023,9,9,1.4528983264368622
2023,9,10,1.5277138421687744
2023,9,11,1.3922028213491249
2023,9,12,1.4086409946996203
2023,9,13,1.423393304621934
2023,9,14,1.2701795118955064
2023,9,15,1.145205740457427
2023,9,16,1.1475239031637474
2023,9,17,1.187355541924296
2023,9,18,1.0735513191459256
2023,9,19,1.0693366605754768
2023,9,20,1.111486060072049
2023,9,21,1.1199161811535423
2023,10,1,1.2400425927727348
2023,10,2,1.0861965007681653
2023,10,3,1.2379350625023615
2023,10,4,1.2423607554790568
2023,10,5,1.3664915952030472
2023,10,6,1.3749213143142427
2023,10,7,1.4096949608199552
2023,10,8,1.5051637104431086
2023,10,9,1.4781878857407469
2023,10,10,1.3243417937361772
2023,10,11,1.4086409946996203
2023,10,12,1.3938886847773038
2023,10,13,1.2126451012281794
2023,10,14,1.1346684910758573
2023,10,15,0.9976822392639764
2023,10,16,1.0819814402274188
2023,10,17,1.1346684910758573
2023,10,18,0.9365650673340445
2023,10,19,0.7447842344033515
2023,10,20,0.8564809269113487
2023,10,21,0.9386725976044178
2023,10,22,0.9260278179524751
2023,11,1,1.090411159338615
2023,11,2,1.208430442657731
2023,11,3,1.2632246218062455
2023,11,4,1.3327719148176702
2023,11,5,1.4086409946996203
2023,11,6,1.4465757356257425
2023,11,7,1.3768182121486678
2023,11,8,1.5393050576706786
2023,11,9,1.537197527400306
2023,11,10,1.6910440213751725
2023,11,11,1.6678615903713643
2023,11,12,1.71211852013831
2023,11,13,1.6805059680530086
2023,11,14,1.8027403119128722
2023,11,15,1.7690206315274952
2023,11,16,1.7690206315274952
2023,11,18,1.7226557695198785
2023,11,19,1.7331930189014473
2023,11,20,1.7816650092091395
2023,11,21,1.7374080794421938
2023,11,22,1.6278189172045698
2023,12,1,1.6278189172045698
2023,12,2,1.5098000358557506
2023,12,3,1.608851546741508
2023,12,4,1.5498423070522473
2023,12,5,1.684721028593755
2023,12,6,1.7395160116828647
2023,12,7,1.642571227126885
2023,12,8,1.6952582779753238
2023,12,9,1.7310858906013717
2023,12,10,1.7416231399829403
2023,12,11,1.7985252513721257
2023,12,12,1.9081144136097496
2023,12,13,1.9418340939951264
2023,12,14,1.8575344910613865
2023,12,15,1.9523713433766952
2023,12,16,1.9334039729136334
2023,12,18,1.962908592758264
2023,12,19,1.9523713433766952
2023,12,20,1.9544792756173661
2023,12,21,1.8933621036874344
2024,1,1,0.0
2024,1,2,-0.012317153713485518
2024,1,3,-0.03233271203796728
2024,1,4,-0.023094626504771676
2024,1,5,0.0538876576205396
2024,1,6,0.0538876576205396
2024,1,7,0.0931484933122404
2024,1,8,0.09083911876099582
2024,1,9,0.08545038236535274
2024,1,11,0.08468039507219871
2024,1,12,0.06851418588526947
2024,1,13,0.10700532794792506
2024,1,14,0.15242488732842308
2024,1,15,0.14857583185497925
2024,1,16,0.1655120283350625
2024,1,17,0.1893763484688793
2024,1,18,0.16474204104190848
2024,1,19,0.16474204104190848
2024,1,20,0.20862191950020714
2024,1,21,0.19322540394232313
2024,1,22,0.11008468979232366
2024,2,1,0.15088520640622383
2024,2,2,0.2948419954946052
2024,2,3,0.2909929400211614
2024,2,4,0.27790609267863076
2024,2,5,0.33179375029917035
2024,2,6,0.33256344392821546
2024,2,7,0.37875269693775815
2024,2,8,0.3595071259064304
2024,2,9,0.3125481792678425
2024,2,10,0.35565807043298714
2024,2,11,0.3579677386483404
2024,2,12,0.33256344392821546
2024,2,14,0.2879135781767628
2024,2,15,0.28637419091867233
2024,2,16,0.4210931881379669
2024,2,17,0.41031542168257196
2024,2,18,0.3972285743400412
2024,2,19,0.4056966725800829
2024,2,20,0.3872207951778004
2024,2,21,0.42648192453361
2024,3,1,0.45804464927842314
2024,3,2,0.43341034185145233
2024,3,3,0.3841414333334019
2024,3,4,0.4056966725800829
2024,3,5,0.47882990123195024
2024,3,6,0.4272516181626552
2024,3,7,0.3849114206265558
2024,3,8,0.477290220309751
2024,3,9,0.4557349810630693
2024,3,10,0.4380290909539414
2024,3,11,0.4141647708201246
