,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 소프트웨어 ETF,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 이머징 마켓,[US] 선진국 마켓,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[IDX] KOSPI,1.0,0.11834352335997203,0.9673004963085686,0.801098308660453,0.6932275065503712,0.7256690045484511,0.9008897604487475,0.9807615675811393,0.9692864821651318,0.9326327902703591,0.9144250754235159,0.8815967834996743,0.32991455775101247,0.3241544643831592,0.5735259816382815,0.3139914006247713,0.9095440985311607,0.9439557806415277,0.6097268415105545,0.986559168160021,0.9617782096821152,0.6275735902682811,0.9441158395645795,0.8562269303687393,0.8564292546122338,0.8564348299942833,0.8979147279290262,0.8786148059914087,0.8534823005205799,0.862263443558788,0.8407174562713429,0.8952796648820157,0.8901651627760756,0.7933192219239789,0.8217846395215428,0.9097575002506352,0.6043559706624688,0.7897344832948089,0.7753951743921209,0.9083240157620119,0.8627901699928128,0.824991186224579,0.7411315356929846,0.9198351931414256,0.7372633083633979,0.7408306764202661,0.8559114391095666,0.8043266265139032,0.9005133554854868,0.607164357691185,0.7834062820466446,0.8166271182739787,0.8895790092314049,0.838001696885269,-0.3679982118633397,-0.08840303950471745
[IDX] KOSDAQ,0.11834352335997203,1.0,0.6807094708744906,0.4620649563602297,-0.014490194334699218,0.058123038466869774,0.4343162329456488,0.813945994347836,0.6794177164595171,0.6643759468556161,0.558552047337397,0.5295281360422547,0.5848121668005207,0.6550340748525503,0.8618568551435163,0.6375106013415306,0.7339442374387424,0.6326241250382821,0.8216620000473567,0.7839241197735597,0.6721589834565401,0.7753647941500906,0.6941720509069463,0.23632237051437302,0.2789061676835411,0.2790380674010483,0.1891984660554832,0.80865272301985,0.7973232299056029,0.3039655836650518,0.4118338788457245,0.8451472721305473,0.7720359121251432,0.31265768367685043,0.3909714926548004,0.6785898314721713,0.5213289077961151,0.3749476429999294,0.1621530830972887,0.6763456730411894,0.22169025018426317,0.2591758305488103,0.2697572663318989,0.8101618309944143,0.743834995147301,0.7878827936600262,0.21203378229187395,0.23851636403902954,0.6974448487534343,-0.24278586156601595,0.6815739683887484,0.7189873170331282,0.6351139605141051,0.4400365799090949,-0.4448211976538865,-0.2711030624786393
[US] 한국 추종 ETF,0.9673004963085686,0.6807094708744906,1.0,0.7726115178113957,0.7224335524180304,0.682356691624855,0.8409707458782726,0.9218001556939835,0.9055214625147442,0.9012215045793803,0.8619951220393715,0.7762490092139502,0.3661281336938171,0.3296072941494596,0.6424620263819996,0.30007010480710067,0.8751463502924087,0.9060138128189753,0.6638942789511557,0.9238050365074771,0.8919848395830513,0.6240367419344032,0.8621413332372881,0.7383078988884121,0.7365845340544581,0.7366248428552354,0.8253846626385283,0.8263386367985307,0.748889796407904,0.7477221990304177,0.7253949099837358,0.7903289338316516,0.7727282726911867,0.6622364964633377,0.7697680920526272,0.7820022121084483,0.6667862738398699,0.690721091376639,0.6593820500461914,0.8430383370600879,0.8345790306615363,0.6871012171856004,0.5913692465119715,0.8004602066828883,0.6264507562323892,0.6177350738628543,0.707596203723427,0.7195670458637186,0.8847622465847141,0.5757157289571553,0.8714206993281133,0.8479324197186976,0.7632335000261977,0.7982745848395056,-0.21724800042480794,0.022596461334106078
[IDX] 닛케이225,0.801098308660453,0.4620649563602297,0.7726115178113957,1.0,0.177486109488824,0.5429761886563559,0.967523282660865,0.93067873292327,0.8797420324842894,0.8322405200836334,0.7688682772637365,0.8643352661960546,0.318523574527832,0.36908045254513355,0.5056677129974756,0.3222815100009945,0.8519043965506511,0.8069686006599158,0.5173735405985717,0.9282150653393988,0.8868707593406882,0.63592795928731,0.9232161752116298,0.8144073495161533,0.7729408631220134,0.8738237311059814,0.6716547513272597,0.9162479189749962,0.9635485925779487,0.8148207953931003,0.9574537838573663,0.9588779291978013,0.9702907593918865,0.8987132898416549,0.8094148089577877,0.9285518184163236,0.3728651505224383,0.8623313754762454,0.6853087647767294,0.8284211826969466,0.6917442539248312,0.8285685533817018,0.7919218169201129,0.9696531737886647,0.895075478317638,0.8415049489910178,0.7575622066816102,0.5655706410260234,0.8742391017753368,0.2190218286655866,0.5644718294172743,0.8219240547868772,0.8632948857943997,0.6312702876950483,-0.479018423697746,-0.23802278192896612
[IDX] 항셍,0.6932275065503712,-0.014490194334699218,0.7224335524180304,0.177486109488824,1.0,0.8025846988025078,0.41352643403624834,0.05205795092962516,0.07676203480299766,-0.029434273841478762,0.026343050998101577,-0.015380954875501132,0.016148361530664953,-0.04615355363037859,0.19691472032508794,-0.3912170880566703,-0.07953613455501923,0.07891741904309942,0.15075376904427243,0.03082152207963375,0.08604742008216525,0.3899414615225438,0.02994234319848772,0.6526859506989152,0.6106019283631663,0.5619295784094367,0.7588884889644228,0.6022564862159202,0.41862217374053873,0.564151834427114,0.38924695618681965,0.010539209444938373,0.264923421024172,0.18059838238029563,0.3295880590685762,-0.027693554348268756,0.7273095979046642,0.2802209163386859,0.6343791681617934,0.27811771530256246,0.45619469477818386,0.45336534000035644,0.441589289724895,0.1996358783883157,0.38280548883863336,-0.12337476998482617,0.5383855431000967,0.7254151423333836,0.7676737046449256,0.5310969274551176,0.8202501038463245,0.6407976707218388,0.23122103379000422,0.0824660253073736,-0.1965547632489888,-0.1570686860951944
[IDX] 상하이종합,0.7256690045484511,0.058123038466869774,0.682356691624855,0.5429761886563559,0.8025846988025078,1.0,0.5733792113251688,0.4780048324972432,0.472664027784663,0.35952388145472625,0.43958233422334786,0.4264728437027868,0.13734094924800067,0.20922394342687115,0.2783658698083615,0.3695618982431627,0.37276052920346525,0.4584867736799541,0.6566892479279031,0.4776235974792992,0.5474059289279063,0.4127508528430408,0.46075577726107425,0.642616192086468,0.6058196111057054,0.6057412952361657,0.7063693368288274,0.6621361172889052,0.589984025682111,0.5937766445292044,0.5642649342205971,0.5161269681922828,0.49274696532040557,0.41984702717297046,0.4067690535597635,0.4957728725598163,0.37310671674684287,0.4126915787003213,0.6026992800253909,0.4221162458508367,0.4894503001816428,0.5708592813879443,0.5107677079376796,0.47219291144185244,0.5396266411674665,0.46562203904477434,0.5356935159604779,0.6105118538836936,0.8393597092026259,0.4779281923001577,0.7371485804484486,0.7028181237953811,0.47491335978171534,0.27239110878631245,-0.2714984041814345,-0.011737255029444206
[IDX] 대만가권,0.9008897604487475,0.4343162329456488,0.8409707458782726,0.967523282660865,0.41352643403624834,0.5733792113251688,1.0,0.9555180413637105,0.9169465964106135,0.8781078041255082,0.8320692162616556,0.8973643930348063,0.378334242363864,0.4027579894478166,0.5485350272633995,0.3548243403698481,0.890490717077084,0.8565903093603534,0.5850549614308913,0.9573119711156247,0.9189156648007943,0.6193098283760059,0.9472069795401847,0.9155553115609563,0.9483320068953509,0.9483384202920306,0.8820714063289787,0.9017612500859791,0.9487326584021233,0.9567182147319462,0.9599974230714972,0.9814643967976232,0.9869733615283338,0.9311060126416878,0.9151255219440001,0.9666009679577353,0.5839370597556264,0.9480467421871307,0.8041899173738138,0.8916849039066224,0.8359484684284728,0.937361327119559,0.8888634518619248,0.992083806011309,0.8649413935202701,0.8811545014362582,0.9502633217037592,0.860067296689008,0.9354165548876489,0.3998320445641951,0.6327767448316147,0.8007550880853764,0.9316479044277257,0.7752827692718349,-0.4093999209742248,-0.11569080285919389
[KR] 삼성전자,0.9807615675811393,0.813945994347836,0.9218001556939835,0.93067873292327,0.05205795092962516,0.4780048324972432,0.9555180413637105,1.0,0.9598189550518015,0.8984908083236502,0.8632937631091725,0.8637035870339207,0.3489333269178035,0.35787297568118065,0.565065271464239,0.3065698295440714,0.8748110280530216,0.899838278367482,0.5544457334123951,0.9912022356335333,0.9405185062044147,0.6429958558809327,0.9327063844285741,0.8172026702607039,0.844816459158259,0.8449319381811031,0.8653327741780541,0.8659195528560983,0.8488984683580368,0.8681680366726509,0.852776259712113,0.92313618285759,0.9488165752705305,0.8681632266284637,0.9822505348816432,0.9157164673587198,0.5825254853861381,0.9262452863942673,0.5599066815078209,0.9525829103008484,0.8875413509461508,0.7957532459299017,0.687234661457081,0.9478987791312763,0.653040335978051,0.7502251915707709,0.862078017314077,0.7316448529465477,0.8808650918574256,0.7955685904637065,0.8013694123852622,0.8724144787643529,0.8802133639358833,0.9498951665357004,-0.10735540574832284,0.4539990450508503
[KR] SK하이닉스,0.9692864821651318,0.6794177164595171,0.9055214625147442,0.8797420324842894,0.07676203480299766,0.472664027784663,0.9169465964106135,0.9598189550518015,1.0,0.9201650099818105,0.9495886257893006,0.9390752811754406,0.14908987495648812,0.13787674113109755,0.3704571117936522,0.15989929634667402,0.8539597942249565,0.9622638913192635,0.4195287045162898,0.9801471350136844,0.9845901478696595,0.5468146161556097,0.9552724851954588,0.7080895980945944,0.7597894198782758,0.7599746180429208,0.7373516893285061,0.738231872424631,0.7582534606128981,0.7787707917112683,0.7687034679064834,0.8484919603169493,0.8952161869452365,0.888054172932801,0.99180988915823,0.9392816457070221,0.5035607084528713,0.8648358640150487,0.41497728158193065,0.994121176966384,0.9624576425474689,0.7000571967315165,0.5627538657185087,0.9072235132093138,0.5142345769951913,0.6417341253491065,0.8557185124614141,0.6599470673586433,0.917865088442495,0.8835674714054568,0.7579055558579143,0.8309274483074407,0.8863813865584664,0.9651206344245769,0.04426854818632533,0.5256219153236104
[KR] 현대차,0.9326327902703591,0.6643759468556161,0.9012215045793803,0.8322405200836334,-0.029434273841478762,0.35952388145472625,0.8781078041255082,0.8984908083236502,0.9201650099818105,1.0,0.9393777957177954,0.870935470649747,0.22542924616830318,0.20120061795088715,0.4610877731895819,0.37922637394286335,0.9714253269005556,0.9626625595266832,0.5964386005661068,0.9252626438606645,0.9225097566177396,0.4007016824126172,0.9066627995761941,0.6569985430380975,0.7148195061970777,0.7150834663953454,0.7314275406498643,0.731843187758877,0.7175567970307043,0.7285241118352304,0.7187818503485065,0.8134793217457449,0.8483162301284152,0.8340446817294715,0.9289188353673636,0.8674356770146986,0.3291215402494707,0.8198787633068029,0.5009685173209669,0.9308280149962644,0.9151595784546306,0.6706570534535486,0.5354664479508441,0.8513336887890154,0.4672240095629933,0.6423599949062524,0.7797036929848447,0.6099355587353023,0.887489733214049,0.8390755505775418,0.7745821637343542,0.8817164476301332,0.821886138129258,0.946119082372623,0.2743591940623928,0.7354685639844607
