,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] 에이피알,[KR] KODEX 조선TOP10,[KR] KODEX AI전력핵심설비,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 샌디스크,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[KR] TIGER 의료기기,0.7717059494519936,0.9295929796626451,0.7772553644415864,0.6218501305483141,0.056361155937071646,0.8506527931772725,0.695738763974485,0.7729036159828436,0.5648791494730784,0.7637563071893272,0.5849246722872233,0.48052843052996486,0.8674736409078788,0.8011640875304439,0.791914422440694,0.9725626085104829,-0.016635582239856804,0.961024374476221,0.6597499749058905,0.8464266141016524,0.5498644780159574,1.0,0.7408628876733375,0.5974579252990566,0.7395024593822142,0.5031777118889831,0.6363572183910575,0.6607938959386701,0.6607196593899093,0.8547532879544348,0.8550513425878125,0.6875373997787336,0.735496950171119,0.7056666628897036,0.7655049496437394,0.7089267965259555,0.49442318754522435,0.6123772691803717,0.5029263569056017,0.03295554628514098,0.7413657252625998,0.8626315386004154,0.6519393520798026,0.5955094007270759,0.5156990712036293,0.7157634151428119,0.630446203608097,0.6246306966880445,0.8535704614110724,0.5724470678205306,0.4539444390700478,0.4868793545571204,0.32502696092507316,0.6048537843869717,0.5897949319522919,-0.7527021763223408,0.2672776305843
[KR] TIGER 반도체,0.9740153903438058,0.7493772083987225,0.848250236776534,0.9341683816131615,0.10697926503820561,0.7436601934600247,0.9413406326618682,0.9674021687639875,0.9500360158485754,0.9201993628280402,0.8763686889237816,0.8923724709204486,0.6187279638945865,0.5247362348847167,0.45195208594349595,0.98529928439322,0.2659243792445855,0.9915936968478177,0.27247226842083166,0.9221802765571346,0.9008937687105687,0.7408628876733375,1.0,0.9498151926068424,0.6255643144966483,0.9095171666890893,0.8523217264152946,0.8783509548487558,0.8785340844447977,0.8717641908372659,0.8725961500693225,0.8801904384993364,0.8904504109504164,0.8815935915048779,0.9020337173009174,0.9268803256342314,0.8525289216389385,0.9704285384171507,0.8749477177305872,0.23277011572044087,0.9086353676016261,0.714882051968946,0.7990779920005691,0.9510331485216176,0.8272049657377929,0.8254314249964214,0.806548985572282,0.944636601833978,0.8147287783505011,0.8907465365367713,0.8023162064302242,0.7309720464239052,0.6821763396570327,0.9510761610859321,0.9293407782941658,-0.37259387708555425,0.6213076437314422
[KR] TIGER 증권,0.9383693758519204,0.5905949776173348,0.7792060641727524,0.9051076246918014,0.11474633028650175,0.7165610175268057,0.9083222614888069,0.8741919947045212,0.9898167827626959,0.9298643358352668,0.9508792957934683,0.9738730291456625,0.3953116918437908,0.2974812745823476,0.24063124531559732,0.9858477436985627,0.37370865211328613,0.9860792745267143,0.08562269958940895,0.8948189107163923,0.9519198089994173,0.5974579252990566,0.9498151926068424,1.0,0.5824649307480647,0.9651468380580406,0.7766649559342528,0.8203027686734066,0.8205492817141454,0.7647584293204921,0.7656192785340536,0.8158993316310978,0.8220311523538076,0.8150277359758571,0.8316839084918942,0.8709864077417163,0.9094199430978074,0.986447221801326,0.9221872532633011,0.029373267709322564,0.807766425827185,0.5462806190786691,0.8654164217641178,0.9790553663620153,0.9142530924584975,0.7387291875290107,0.7149298502822933,0.9343928515985697,0.727505987280875,0.9106250191466801,0.7294211389286931,0.844803633164126,0.8150441036168025,0.9763122570614633,0.9793078392475213,-0.20564089458186,0.67688923500834
[KR] TIGER 헬스케어,0.7152903615643158,0.8128278007619425,0.7724688144607667,0.5841724631864514,0.4403885663621181,0.516559341879574,0.5524629340039366,0.6637057040873163,0.560947051402313,0.5778101936819184,0.43188031389654363,0.5060264968488409,0.517535404214136,0.39741445056557406,0.6217194564502968,0.9710540533353055,0.08491317464304553,0.9783335254682434,0.08356492004543488,0.5962310875616601,0.4770545697308281,0.7395024593822142,0.6255643144966483,0.5824649307480647,1.0,0.577905184902777,0.5403914286358001,0.5284794043691416,0.5284778678853942,0.6346496132108065,0.6360015387581194,0.5430837801541715,0.578392531519377,0.5476257397296173,0.5851782080136665,0.5455591790890595,0.4839970460597899,0.5650281512736217,0.5027005089143364,0.28911388607494365,0.4963308026793938,0.43718337370570653,0.3467803374932982,0.4855342375539365,0.3906416783436633,0.47369059425750754,0.4492394058643922,0.5529251023779216,0.5617479543108007,0.5546988016591227,0.3822824889565273,0.8819163152760232,0.2733188980721906,0.5511185639879915,0.5376232998148278,-0.5987122403859246,0.006697192740631667
[KR] TIGER 은행,0.8938642485844408,0.5658567775882647,0.7388471049549447,0.9101472238303868,0.15631730682573025,0.6708225314632049,0.9039826987509878,0.8370580301986874,0.9446397627826579,0.8486403589599743,0.8953190457461458,0.9359121081872311,0.3583211475250488,0.25240076502606373,0.24290410743714244,0.9955338972601403,0.28300755332882094,0.9961065220562473,0.03129037727813369,0.8043285936844327,0.899974761338535,0.5031777118889831,0.9095171666890893,0.9651468380580406,0.577905184902777,1.0,0.8229921061183206,0.8441969687556142,0.8443768444321315,0.790599218858889,0.791236129611018,0.8385401023103514,0.8290401507238123,0.8226451471236689,0.8225666073559311,0.8679207821629898,0.9090553643035841,0.9428369560134083,0.9229591948614869,1.2497284061180496e-05,0.7843000404946662,0.542032714353623,0.8335743464136705,0.9286562396954662,0.8536732427085585,0.7482542839185075,0.7342701193915477,0.929433690730505,0.7125626225193084,0.9173004256834167,0.7687275587853093,0.893496074670349,0.8645801871776091,0.9479648514664275,0.9247024317306468,-0.16254497408480764,0.7369742860655938
[IDX] 다우 존스,0.8732059740917033,0.1567300016189854,0.7263749810210466,0.8191881864704819,0.6545888844632146,0.5749085979125164,0.9427435303500886,0.8480291888728823,0.7564651237296098,0.7085243251110982,0.622464044809249,0.6930517635231946,0.6178778880364834,0.5697648396544379,0.4836417670473697,0.9588495756042194,0.2841620835898854,0.9792831530269978,0.35158108863550575,0.7184987007646244,0.6744148257816815,0.6363572183910575,0.8523217264152946,0.7766649559342528,0.5403914286358001,0.8229921061183206,1.0,0.9914136313527843,0.9914394259458923,0.9839524232560777,0.979456524932979,0.994633369604465,0.9760937642451017,0.9767629290241174,0.9281418073224308,0.9486888516135032,0.7891372646371795,0.7557345096597735,0.8498908322392836,0.678685036588811,0.8498415057912652,0.9347366459373438,0.020621072839725224,0.7739824616424662,0.7043807246353393,0.9460584629915691,0.9477727768955914,0.9284133920446597,0.896777933925951,0.9402654522587757,0.9479388607526155,0.9573048254050653,0.25886560029122774,0.8158065484467125,0.5369481486433213,-0.700170298328483,-0.5002118051906048
[IDX] S&P 500,0.8573338976504405,0.19091917358143506,0.7010693753992262,0.7244634175820438,0.614498316092525,0.5425878726720912,0.970339799798399,0.848372754577692,0.7993869102440309,0.7617428988267917,0.6853064080024682,0.7418261635312423,0.6124116281938836,0.5547075705574074,0.44529812712121614,0.9731270601288534,0.19980466360301788,0.9877304709210639,0.3319749305065557,0.7745173060784001,0.7189140304238604,0.6607938959386701,0.8783509548487558,0.8203027686734066,0.5284794043691416,0.8441969687556142,0.9914136313527843,1.0,0.999998640422569,0.9658425988974978,0.9607414207853792,0.9993315401789196,0.9931929995923916,0.9941729492305814,0.9616456959867953,0.9756028870394448,0.8500512699565729,0.810091945250382,0.8995673725311356,0.6555607173761235,0.894963279497148,0.9278026339047366,0.20337999860837463,0.8144627332924337,0.7348096381756849,0.967138960694823,0.9711699338173168,0.9603745794639327,0.9323858777355492,0.965692959920503,0.916270930164781,0.9525153634700914,0.23980443089177264,0.8471102404135787,0.5942735697111377,-0.6574409818728563,-0.4433463602797159
[US] S&P500,0.8572890315421576,0.19105788557000916,0.7009323671951246,0.8949543642621217,0.5484995422958068,0.5423978228230083,0.9703654512036115,0.8484784717921909,0.799636235647034,0.761996488171396,0.6855910425195962,0.7420801935501832,0.6123208640455299,0.5545360082499508,0.44513778432398077,0.9732893617026988,0.2242840807356007,0.9879608139037389,0.3316773474377112,0.7747395485360976,0.7191945322112202,0.6607196593899093,0.8785340844447977,0.8205492817141454,0.5284778678853942,0.8443768444321315,0.9914394259458923,0.999998640422569,1.0,0.9622495783188019,0.9606911996917498,0.9993255401656671,0.9943692242456371,0.9941945145955785,0.9616872397108512,0.9756398130356153,0.8501524205385489,0.8054706987748733,0.8996559097143323,0.5981869468737622,0.9010358055643876,0.9232712753149152,0.23073475525713447,0.8146104854125465,0.7138770486711005,0.9756072374220465,0.9745709830210718,0.9604116000500962,0.9323623689593016,0.9620074476173966,0.9239727775444615,0.9523974806855388,0.22900761128342265,0.8472094172679394,0.5944157616495949,-0.6575319709291005,-0.4434578653024609
[IDX] 러셀 2000,0.9120798233263955,0.10713103436174345,0.8077737842067017,0.6315934113436613,0.7513099525250395,0.6204750244667792,0.9038564510740741,0.8960169969057935,0.7460378308565538,0.7597775236133111,0.6175396283755988,0.6677252455207145,0.7617733047749284,0.6901685504191355,0.6404276569606405,0.974129728934976,0.8569422655612632,0.9834355845101174,0.4481565943193518,0.7898862247368668,0.6616184069100214,0.8547532879544348,0.8717641908372659,0.7647584293204921,0.6346496132108065,0.790599218858889,0.9839524232560777,0.9658425988974978,0.9622495783188019,1.0,0.9999949074469936,0.9722398936822173,0.9474634514048896,0.9350441999425623,0.9150888645425602,0.9015217037722786,0.7059764786044013,0.7123950067199307,0.7870047879771812,0.7260252100731829,0.7956336492055188,0.9393479169524142,0.7150139928107224,0.7486362983581579,0.7233147981225092,0.9026321155446839,0.8959129763910949,0.8861595961477853,0.8987004025375636,0.9060965123392165,0.9415759070105275,0.8831959584942733,0.29695486794027626,0.7853248473667053,0.5069755533612732,-0.7531177392479788,-0.5777781157827904
[US] 러셀,0.8948531058487031,0.754290401252021,0.8086256593145507,0.9316367164637129,0.5850823767674423,0.5564407813988327,0.9189366179680155,0.8971140675076138,0.7471619710138638,0.7605103082654432,0.6184274724310479,0.6687919367816995,0.7618029910795169,0.6896748789738747,0.6403588353376855,0.9742644450570259,0.8609460773121309,0.9837110001144703,0.4448249983154021,0.790433823829259,0.6624816267092053,0.8550513425878125,0.8725961500693225,0.7656192785340536,0.6360015387581194,0.791236129611018,0.979456524932979,0.9607414207853792,0.9606911996917498,0.9999949074469936,1.0,0.9720192956231989,0.9541946018231731,0.9407251063317309,0.915139991951905,0.9012915344775094,0.7072373263587753,0.7254267522608736,0.7871039125275214,0.6474108415072393,0.8206909024015359,0.9327453399374096,0.7212730506821989,0.7489384305942236,0.6729050445321609,0.9237940697814977,0.9037073934690342,0.8862102450092469,0.8983645962056174,0.8740277035117806,0.956527638423534,0.8820301503982308,0.09244340097438133,0.7858288034796947,0.5078246607458988,-0.7531939533592761,-0.5781310738325302
[US] 미국 전체,0.8647076505997691,0.7659061550603973,0.7219255496423229,0.9740102886524725,0.42243533027642927,0.5086058633204048,0.9715074282501243,0.8555538434190241,0.7951512535331383,0.7645552140634495,0.6783988524194676,0.7346174546550683,0.6336850496631478,0.5742462853834709,0.4702178306365805,0.9727767569120389,0.38052046795179173,0.98792685300261,0.3465026364144604,0.7802797364919043,0.7132981661511997,0.6875373997787336,0.8801904384993364,0.8158993316310978,0.5430837801541715,0.8385401023103514,0.994633369604465,0.9993315401789196,0.9993255401656671,0.9722398936822173,0.9720192956231989,1.0,0.9957538125056419,0.9930011472111735,0.9615893065323716,0.9700073713735596,0.8347031050703471,0.8143013904984233,0.8906188136599816,0.5666339257788161,0.9083246834396347,0.9319916087407962,0.3068569960620378,0.8081768603674743,0.6779611458238275,0.9806821858815743,0.9727373578239957,0.9548856278322195,0.9346877240991135,0.948274647228226,0.9334817341564509,0.9492312078243169,0.03718102832213961,0.8439130624529779,0.5863611510409605,-0.6715917684071948,-0.4612380190727816
[IDX] NASDAQ,0.8528599996913842,0.22952606517340685,0.7036023984823834,0.7689598915247507,0.5608653126282869,0.5231775642260886,0.9760662221193395,0.8666680207945955,0.8039449397878713,0.78563848781713,0.6851980518307399,0.7407198678425295,0.6577041839546542,0.5919570556055789,0.49256935010525915,0.976118007864154,0.16167978702286798,0.9868431919586584,0.34651498206041037,0.8076804103376586,0.7200777397260144,0.735496950171119,0.8904504109504164,0.8220311523538076,0.578392531519377,0.8290401507238123,0.9760937642451017,0.9931929995923916,0.9943692242456371,0.9474634514048896,0.9541946018231731,0.9957538125056419,1.0,0.9986149889244752,0.9773847957227605,0.9825909930597303,0.8607281453434482,0.8329208241173397,0.9048771695929971,0.6181419495189987,0.9212719353810275,0.9233964439355969,0.1674998621397069,0.8207714848047961,0.7322638518374143,0.9818859923927855,0.9815036810526246,0.9652427170963231,0.9533912287646955,0.9655427541667599,0.8797864662090324,0.9312764307858095,0.22152998377079858,0.8594757470356973,0.6162241309436427,-0.6527024010554211,-0.4398758117272303
[US] 나스닥,0.8343557772421077,0.31125183096239484,0.6799067748922093,0.9662786238618031,0.3672501063847217,0.48201715159485375,0.9769409188484713,0.8524892045055842,0.7962116421395333,0.7743054559815845,0.6804232993617192,0.7348757796922376,0.6343501066700159,0.5762129585554211,0.46531662241546895,0.9770171713198286,0.21752779880392517,0.987993162726905,0.3621392972561301,0.7948805046787164,0.7188198702070312,0.7056666628897036,0.8815935915048779,0.8150277359758571,0.5476257397296173,0.8226451471236689,0.9767629290241174,0.9941729492305814,0.9941945145955785,0.9350441999425623,0.9407251063317309,0.9930011472111735,0.9986149889244752,1.0,0.9762813440290657,0.9869770659538851,0.8728458601548396,0.8315508978641913,0.9126899498346296,0.48920622671220587,0.9384030534605489,0.9260840343121733,0.32594631822767073,0.8202850078011127,0.6799586723499134,0.9901865790526774,0.9874519259976943,0.9684898695760373,0.9515544579003213,0.9628775292830506,0.9008027375399981,0.9216474557614687,0.09363121318576013,0.8628451446445197,0.621280906099722,-0.6376803039960172,-0.41811590326836523
[US] 나스닥 레버리지,0.8619801639245999,0.7709946817873512,0.6466527350060888,0.9362351137140805,0.007842697773231254,0.6793757693429503,0.9770512529483328,0.857238474681126,0.8140623308696653,0.807211205625617,0.7116593345257392,0.7479421350718689,0.698051846502059,0.6047832234513594,0.49983288722520197,0.956203348373914,0.1410928370763378,0.9701865645396104,0.31861169974425535,0.8366685420505339,0.7359258632193596,0.7655049496437394,0.9020337173009174,0.8316839084918942,0.5851782080136665,0.8225666073559311,0.9281418073224308,0.9616456959867953,0.9616872397108512,0.9150888645425602,0.915139991951905,0.9615893065323716,0.9773847957227605,0.9762813440290657,1.0,0.9744733379735555,0.8954765667283004,0.8545147564221754,0.9105189397020914,0.3324996005464675,0.9513134137906107,0.9005259926217424,0.20293401731107985,0.8214503534293383,0.6058627627191399,0.9597970713494359,0.9495980521370508,0.9621767126802321,0.970882303571753,0.9416319327790663,0.8575294436999724,0.8281142637186044,-0.09386775627508935,0.849435535309508,0.6403556844842082,-0.5500424006400535,-0.18435120036759672
[US] 미국 반도체,0.8377801479816145,0.7366198527174274,0.6726616317036244,0.9649356254301162,0.2841745768549181,0.4438948553377162,0.9837536878117307,0.895764001930408,0.8563652562498397,0.8325260281368101,0.7587096208290164,0.8004402424675081,0.6186775474388848,0.5643247364625784,0.44152626687340946,0.991241883814287,0.6542448664875753,0.9946748124801148,0.3625154191992877,0.8431450918638524,0.7959461315983015,0.7089267965259555,0.9268803256342314,0.8709864077417163,0.5455591790890595,0.8679207821629898,0.9486888516135032,0.9756028870394448,0.9756398130356153,0.9015217037722786,0.9012915344775094,0.9700073713735596,0.9825909930597303,0.9869770659538851,0.9744733379735555,1.0,0.9059268575094529,0.8979042214633737,0.9342837638105015,0.4867288748996505,0.9711855553814729,0.8911645737463231,0.9337193766039977,0.8743051147070368,0.7139028457679787,0.9782649297277617,0.9769736405957622,0.986186705296524,0.9381963224438623,0.9670679121047111,0.8478069998910733,0.8763587572406745,0.06408387328349338,0.8889192639612256,0.7014276325396177,-0.5725437468376631,-0.341012897287063
[US] 엔비디아,0.7040880012053632,0.19603909711911732,0.5140513004593427,0.8650562204696172,0.17288092593913912,0.3654148107573551,0.9087171656012595,0.7475289625196143,0.8894314491750255,0.8087790667254569,0.8271556863980408,0.8794478826555623,0.3316820279849458,0.23715747613505153,0.14849796710576763,0.9671054984758095,-0.32451155746053856,0.9699123529565636,0.04807761768406602,0.7878749403071672,0.8151217192787407,0.49442318754522435,0.8525289216389385,0.9094199430978074,0.4839970460597899,0.9090553643035841,0.7891372646371795,0.8500512699565729,0.8501524205385489,0.7059764786044013,0.7072373263587753,0.8347031050703471,0.8607281453434482,0.8728458601548396,0.8954765667283004,0.9059268575094529,1.0,0.8848338163092428,0.9941913043146985,0.1629520494026447,0.8583557158442261,0.6868390703810355,0.19480781480397874,0.8676770722636338,0.7478101037232948,0.851945070133969,0.8544113357313824,0.9395815169808289,0.8363529881307588,0.9479017913447174,0.6618686959285959,0.9731020840112996,0.23347186656851068,0.8888214829899392,0.7865004890099959,-0.3584285342158936,-0.12461151643930464
[US] 마이크론,0.7486805044028766,0.2635661293833566,0.6425081580830053,0.7410284274595378,0.37863550565577364,0.38494464533482353,0.8942956934497899,0.9200937664263895,0.9919654406854475,0.9351167734048683,0.9439375492373104,0.9657230886645193,0.45781057300488187,0.37470502116277377,0.27726553532164383,0.9939449297630717,0.4781598034035802,0.9908045889546484,0.11596766609186265,0.9060431395515315,0.9577206051112338,0.6123772691803717,0.9704285384171507,0.986447221801326,0.5650281512736217,0.9428369560134083,0.7557345096597735,0.810091945250382,0.8054706987748733,0.7123950067199307,0.7254267522608736,0.8143013904984233,0.8329208241173397,0.8315508978641913,0.8545147564221754,0.8979042214633737,0.8848338163092428,1.0,0.9046283129774045,0.4690532892278355,0.8812363063049473,0.6555458975242949,0.936950744320359,0.984895923847425,0.8772457481978653,0.7990079926583513,0.7983990121124436,0.9361275382337673,0.7662494756271316,0.8675996961659603,0.6581273185200729,0.7589474239027079,0.21111556892716904,0.91509377830428,0.8827241429905751,-0.42623852501669324,-0.22469471754703846
[US] 브로드컴,0.8394474215324514,0.5831420763487014,0.5883784129324311,0.9179291312502246,-0.0326630411177163,0.5684048045143955,0.9551309077109392,0.7831105658610087,0.9083115143716094,0.8197309419591828,0.8429573936581205,0.8976529264860234,0.3508346615494362,0.2653903900150035,0.17166975710461221,0.9521917751374446,-0.2009126275421547,0.9716322958951572,0.059920416487429434,0.80129085864013,0.833505593119031,0.5029263569056017,0.8749477177305872,0.9221872532633011,0.5027005089143364,0.9229591948614869,0.8498908322392836,0.8995673725311356,0.8996559097143323,0.7870047879771812,0.7871039125275214,0.8906188136599816,0.9048771695929971,0.9126899498346296,0.9105189397020914,0.9342837638105015,0.9941913043146985,0.9046283129774045,1.0,0.14048387280898797,0.8755992377711402,0.7120784681229883,-0.6393331946557401,0.8790037273219539,0.740611113996346,0.8812801805271251,0.874816375475626,0.9688098643528474,0.8488731569640124,0.97598952456483,0.7673333798014913,0.9695225042703377,0.07147923082211136,0.9370964298043509,0.7737868935642964,-0.43456689413924465,-0.08038330208364253
[US] 인텔,0.5312958430934982,0.40531872235825167,0.5245365219779515,0.23089432303730262,0.7348018687792484,0.2879216932239684,0.4851777453322147,0.3615011638470089,0.08919503242029446,0.08334428565385578,-0.0399555928069382,-0.0037079566777281064,0.4243502501179917,0.3514034580058199,0.4074066481416837,0.9733712896636707,0.7155857530000278,0.9793878836397318,-0.08508560194029535,0.11026512660461615,0.0752221744686708,0.03295554628514098,0.23277011572044087,0.029373267709322564,0.28911388607494365,1.2497284061180496e-05,0.678685036588811,0.6555607173761235,0.5981869468737622,0.7260252100731829,0.6474108415072393,0.5666339257788161,0.6181419495189987,0.48920622671220587,0.3324996005464675,0.4867288748996505,0.1629520494026447,0.4690532892278355,0.14048387280898797,1.0,0.4779256163910215,0.6613734687572188,0.6752195298431148,0.4289385183354395,0.4696117637600716,0.4978287480643219,0.5441470283528822,0.44694876671785105,0.24801561489231927,0.5699542556313574,0.7882206168369513,-0.27148320469690684,-0.0015096546201478116,0.3545566213565949,0.14063548567715492,-0.6600185059792044,-0.6786642402342906
[US] AMD,0.7419620932903849,0.2534071994825542,0.5995482476290874,0.7936940212044639,0.32018623238882965,0.39259734152268744,0.9327072721075806,0.8988144317538252,0.8015838447564742,0.8012585732018418,0.7030259408586892,0.7301898594882689,0.6722124780627114,0.6392882009453348,0.4801929316756801,0.9944230726192788,0.40349654562813403,0.9831193560590518,0.4921512102899133,0.8245723904053316,0.7673212067295498,0.7413657252625998,0.9086353676016261,0.807766425827185,0.4963308026793938,0.7843000404946662,0.8498415057912652,0.894963279497148,0.9010358055643876,0.7956336492055188,0.8206909024015359,0.9083246834396347,0.9212719353810275,0.9384030534605489,0.9513134137906107,0.9711855553814729,0.8583557158442261,0.8812363063049473,0.8755992377711402,0.4779256163910215,1.0,0.8091179150863806,0.7620183413797632,0.8462775709159219,0.6841575558786813,0.9383389600227892,0.9466999361607399,0.9413593788578434,0.9138204645558257,0.8764902182023057,0.7083308756548617,0.6196590263667788,0.14239018806649129,0.823709735509301,0.6857185204704503,-0.5093153238987181,-0.27804432937503837
[US] 퀄컴,0.8417797172309494,0.2053436018539603,0.7195113338226664,0.7119030944876195,0.6464773934209247,0.5414495325622756,0.8761526914453486,0.7409179343304946,0.5266981337211871,0.6119232408219184,0.4194749415599441,0.4288738696361876,0.8672992615792716,0.8498174177148183,0.714053131313022,-0.09926935690553526,-0.6903509824088152,-0.03473302220830669,0.7084424294637192,0.6889299356667169,0.4536749464620465,0.8626315386004154,0.714882051968946,0.5462806190786691,0.43718337370570653,0.542032714353623,0.9347366459373438,0.9278026339047366,0.9232712753149152,0.9393479169524142,0.9327453399374096,0.9319916087407962,0.9233964439355969,0.9260840343121733,0.9005259926217424,0.8911645737463231,0.6868390703810355,0.6555458975242949,0.7120784681229883,0.6613734687572188,0.8091179150863806,1.0,-0.8648659525147913,0.6798138304880009,0.5994981689752396,0.9040283064780562,0.8967198575382939,0.8401467185501221,0.9447960537631457,0.8729867438726723,0.8797426239659111,0.3871856081877737,0.293901778709561,0.7427603738673166,0.47373608259126115,-0.6301801602126871,-0.42083045625018445
[US] 샌디스크,0.9681870722629959,0.746558662407943,0.9282985143841921,0.5097313563411813,0.7085117208168945,0.6572594233039412,0.9116561750222841,0.9179367866779731,0.8071051643293808,0.9361680986238268,0.7823960369561911,0.5841494342430814,0.5130416060267844,-0.0006318544271132175,0.7236767044492917,0.8171250060452097,0.6551235240189922,0.8977212516575366,0.8817368871829899,0.9059665847697824,0.9293520134437173,0.6519393520798026,0.7990779920005691,0.8654164217641178,0.3467803374932982,0.8335743464136705,0.020621072839725224,0.20337999860837463,0.23073475525713447,0.7150139928107224,0.7212730506821989,0.3068569960620378,0.1674998621397069,0.32594631822767073,0.20293401731107985,0.9337193766039977,0.19480781480397874,0.936950744320359,-0.6393331946557401,0.6752195298431148,0.7620183413797632,-0.8648659525147913,1.0,0.8569012102780664,0.9159977487351737,-0.6528651591172213,-0.6123903897773544,0.7202314388383234,-0.4198312992041622,0.6127316355099593,0.8997108446315287,-0.5673542027449435,0.4075186367507711,0.842694243555241,0.7437159417743003,0.8427712401174493,0.8904567798322526
[US] 시게이트,0.8574143125232279,0.6481936156203145,0.733170487958113,0.857271641176433,0.3324907891484327,0.4141572712591959,0.8979599847755927,0.8783056327758972,0.9813702577990654,0.9221801779635763,0.9551359072628003,0.9603140966725435,0.4264676589131958,0.3428586103872458,0.21908773489479286,0.9816304012518161,0.3744263090679005,0.9833711120320139,0.12563994641445225,0.888117723332456,0.9644517152523495,0.5955094007270759,0.9510331485216176,0.9790553663620153,0.4855342375539365,0.9286562396954662,0.7739824616424662,0.8144627332924337,0.8146104854125465,0.7486362983581579,0.7489384305942236,0.8081768603674743,0.8207714848047961,0.8202850078011127,0.8214503534293383,0.8743051147070368,0.8676770722636338,0.984895923847425,0.8790037273219539,0.4289385183354395,0.8462775709159219,0.6798138304880009,0.8569012102780664,1.0,0.9351320937668971,0.7782517325814837,0.7645578190604122,0.916347187483737,0.7277384634805655,0.8780899301879832,0.710629053817499,0.7291218257450166,0.1712476653423052,0.9057193811523343,0.8804627117611131,-0.40201244966468275,-0.20015502825490508
[US] 웨스턴디지털,0.8209674645614818,0.08513941876680567,0.7510970349193931,0.6055110493737531,0.5774966299838875,0.5077280920624386,0.7972375272464193,0.727869222363161,0.9211849860971091,0.8557654682411784,0.9484976078984039,0.9281449590460152,0.21038596067585447,0.09829069409991192,0.035736302131135614,0.9914632087014676,0.5270854851061215,0.990425332406045,-0.008172531882814643,0.8017185359571014,0.9188120828089026,0.5156990712036293,0.8272049657377929,0.9142530924584975,0.3906416783436633,0.8536732427085585,0.7043807246353393,0.7348096381756849,0.7138770486711005,0.7233147981225092,0.6729050445321609,0.6779611458238275,0.7322638518374143,0.6799586723499134,0.6058627627191399,0.7139028457679787,0.7478101037232948,0.8772457481978653,0.740611113996346,0.4696117637600716,0.6841575558786813,0.5994981689752396,0.9159977487351737,0.9351320937668971,1.0,0.6693965524290976,0.6467086884091237,0.7741624518593524,0.4839009029046296,0.7917644923840633,0.6876527723919231,0.748157842098242,0.42393138814280457,0.8341260215123749,0.8492924177862434,-0.34582311576408253,-0.2030296440729604
[US] 애플,0.8136374328161501,0.17648840365213314,0.6491136895859748,0.7948183046638692,0.4469411687984834,0.5017937487111463,0.9606986982795057,0.8066731943730655,0.7161782118825936,0.7154344742134409,0.6031103283743724,0.649105473011667,0.6652046367716492,0.6368563360953352,0.4971141822035974,0.8192930262649601,-0.6907045649520739,0.8087980667163781,0.49045461609356744,0.7480586133816963,0.6402763707702172,0.7157634151428119,0.8254314249964214,0.7387291875290107,0.47369059425750754,0.7482542839185075,0.9460584629915691,0.967138960694823,0.9756072374220465,0.9026321155446839,0.9237940697814977,0.9806821858815743,0.9818859923927855,0.9901865790526774,0.9597970713494359,0.9782649297277617,0.851945070133969,0.7990079926583513,0.8812801805271251,0.4978287480643219,0.9383389600227892,0.9040283064780562,-0.6528651591172213,0.7782517325814837,0.6693965524290976,1.0,0.9912185264387293,0.9459100301909342,0.9578928425462075,0.9344800874061564,0.820957919748122,0.9163620186484619,0.21575984022147873,0.838238020536408,0.585628221108274,-0.6119138101326455,-0.38020247469202434
