,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 소프트웨어 ETF,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 이머징 마켓,[US] 선진국 마켓,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[KR] KODEX 2차전지산업,0.31553865151520916,0.6167067064144621,0.22800874204277619,0.21068401114924287,-0.6696254886923643,0.36283935612870866,0.29987305992521346,0.45181762398334635,0.04790251541175829,0.42527126338227444,0.1553376858932929,-0.016069001272601906,0.58700080937463,0.6886903560924335,0.764707705368455,1.0,0.44273030763963345,0.24759569288223385,0.5248707973084998,0.36639755263774115,0.0838769545365566,-0.06432637905937355,0.02091452367443788,0.3641772090802041,0.33547988525969696,0.33475329628708395,0.40584054713616174,0.4027533367296379,0.3448950448130939,0.3318696836463924,0.35827074808943976,0.31564181266001934,0.3964809166271765,0.052643011217265584,0.1286773321646478,0.07017173568518242,-0.16905596785123098,0.5074547280010571,0.61429449837089,0.13878123337163586,-0.026183139837992985,0.46170154439494115,0.4799870514283765,0.24280854240129746,0.35789998999585704,0.44873949244947686,0.057294047859155296,0.35386033380755255,-0.9145443837285393,0.022351266423591216,0.006393153446632043,0.26280805568341825,0.1180834332846889,0.1038818437662811,-0.5402048900988665,0.3235510247951727
[KR] KODEX 자동차,0.9041381596918825,0.6561089902563901,0.7168108879405616,0.8399364682015131,-0.08827999142628995,0.7741150274354484,0.857752336836774,0.802359871700192,0.8657425469642706,0.9852834210762438,0.8558129883336183,0.7980923296012064,0.591317772298029,0.5635091573104365,0.5108542039035081,0.44273030763963345,1.0,0.844001940749888,0.7872729412180581,0.9111718151160253,0.8894959634644776,0.5145055590218323,0.8117206323107282,0.7482655635761724,0.8136839501597618,0.8135720420436524,0.7741418050376512,0.7746005809294216,0.8135292369443731,0.8346589095241677,0.8319232482382817,0.8633574781243644,0.8605196284631196,0.811747035316995,0.8996980158047033,0.8405532519825104,-0.12493020219524965,0.8685810827332142,0.7897441274873618,0.9135741053508643,0.765769212314434,0.8075058134601297,0.7811646570151214,0.8886173206928498,0.7640817741545975,0.8476626163157888,0.8027772387897101,0.6664140163087472,0.47369640503669896,0.6260353738226395,0.6688731083908352,0.8924959351773482,0.8770980134782294,0.8819359837889398,-0.278530991916874,0.5108813217637184
[KR] TIGER 200 건설,0.8324254354216488,0.44550569541810275,0.6129265506338926,0.7910303071456339,-0.04144370632898773,0.465959736567754,0.7635973761453548,0.7100535740264122,0.912581051742725,0.8265301214790113,0.9180775654544445,0.9217800867862226,0.27470215840987716,0.2894678385626691,0.28954434510571525,0.24759569288223385,0.844001940749888,1.0,0.42083714266047906,0.8452477817484615,0.902558272130076,0.3448609970156783,0.8735266722275807,0.660164619057869,0.7097693152853259,0.7099627436054841,0.6095742569122686,0.6106592564539549,0.6994276194403279,0.7040626331742337,0.7102414735724756,0.7037826340585119,0.7600830599136151,0.7838863980169928,0.9006254064985917,0.8471674074762476,-0.0853037199795134,0.7471524791493678,0.5449654252161906,0.94257513790653,0.85297619075381,0.674434773383615,0.6656483196526894,0.8428882492348566,0.6051088622328729,0.6650566267820934,0.7437742559610226,0.6296726480783609,0.37856846169845837,0.788450573495248,0.5294750065870069,0.7862372566368007,0.8593247289287504,0.8831300905416828,-0.06936596192755491,0.6411499828933526
[KR] TIGER 의료기기,0.7582413103061243,0.9182995883577014,0.8257402253446771,0.4859440086480695,0.07056434490892856,0.831522883668571,0.5656367354344325,0.7957168029892877,0.4816494196075914,0.7758796246629935,0.5219556107578669,0.354486048822148,0.8254231418840852,0.7880583341063552,0.7567509827535682,0.5248707973084998,0.7872729412180581,0.42083714266047906,1.0,0.7103757726763396,0.49694590158561464,0.7630797119550503,0.37275158851844886,0.5075753885330688,0.5467297485397893,0.5462937542249929,0.7182077404014127,0.7183968927205547,0.5750417226955901,0.6402015103286317,0.6130417751765647,0.6906144620318926,0.6239146115334478,0.36975662099570206,0.5527620677515434,0.3977721995407133,0.03152651951041431,0.7450943748112886,0.8787430709319156,0.5360122071340161,0.4432946191711912,0.5904172346355994,0.5577261197530281,0.5485066204503838,0.6518222158905997,0.7076409465102393,0.4286693422991283,0.35201376126655654,0.09314053214395981,0.2284981032558219,0.7903509898974538,0.6769036043288208,0.5068173653367003,0.5251361726361127,-0.8165145895301713,0.00901398033191355
[KR] TIGER 반도체,0.977962693214733,0.7646892918487701,0.83319126996979,0.9004482522634885,0.05342301176888314,0.6451961010284238,0.89643943938427,0.9558594444460036,0.9169997679763834,0.879430394040066,0.8015054768674603,0.8202053763015427,0.6180466853154551,0.5850555737616053,0.6261457726108959,0.36639755263774115,0.9111718151160253,0.8452477817484615,0.7103757726763396,1.0,0.9044702734314337,0.6546950136542207,0.8717141799762695,0.8544091345592498,0.8739335716488871,0.8737509386337262,0.8687581682665573,0.8696737661941615,0.8756824189300852,0.8877278617833279,0.8820424055312536,0.8824269375822239,0.9164101402493473,0.8003377337047541,0.9502685496121733,0.8560175955475207,0.09940655431298266,0.9269583532071385,0.8095213200406697,0.9183668672884873,0.6980067999289482,0.8450434439584207,0.8416529481461903,0.9327981111689935,0.8322174070822927,0.8407691095615897,0.8338077147583592,0.7899659788979819,0.35641128205884054,0.6162959579236069,0.7948522104254925,0.9614930100854084,0.9121959042292058,0.9015685188564436,-0.4565387898391921,0.3953566506479752
[KR] TIGER 증권,0.9025952598661849,0.4928228366974916,0.6670486953216297,0.9297619459898196,0.05829182593059919,0.6478988781141696,0.8991398870484456,0.7825084632391638,0.9862582770095801,0.8906784038961324,0.9203063688976252,0.9649216517582,0.33008221889775957,0.3066361928334387,0.33864956963931236,0.0838769545365566,0.8894959634644776,0.902558272130076,0.49694590158561464,0.9044702734314337,1.0,0.5638763293286928,0.9761301753684636,0.8055452500081918,0.8538870457284091,0.8540309319732825,0.7716082577275387,0.772794074829954,0.8465696188245313,0.8545844374900669,0.8510162385513054,0.8411582563789779,0.8748282716371212,0.9362696085972283,0.9787160469648889,0.9681415330742761,-0.17858402768441212,0.8283028992323429,0.6537137222582878,0.9705958340454549,0.8514002929286014,0.8043617238704983,0.7826205099012472,0.9521149206104551,0.7677350383801823,0.7986509793757541,0.9193848337684604,0.7486683705084971,0.685743506795707,0.7928708666787528,0.668045527895126,0.9104636580760064,0.9771266528922513,0.9748389974898153,-0.253943285931683,0.542232832442844
[KR] TIGER 헬스케어,0.7282175711649209,0.7864869697857175,0.7868905938586386,0.5999866105392562,0.37451979995420437,0.5138601730132689,0.5830390728913671,0.7315304951523718,0.5739349540318626,0.5263237031498028,0.3964290125648351,0.4631372973826814,0.5615428137154274,0.5297183483029019,0.5713174963827081,-0.06432637905937355,0.5145055590218323,0.3448609970156783,0.7630797119550503,0.6546950136542207,0.5638763293286928,1.0,0.5253429561097159,0.5972483838211972,0.5891311030518346,0.5890028348579105,0.6796357063669042,0.6807468503613083,0.6047830145333335,0.6462830435596014,0.6197244561764385,0.6386944933998294,0.6073094897881329,0.4861394006797817,0.6004624462374689,0.5140454092919298,0.21036660250030617,0.6295981726706246,0.6182627879640081,0.49603252683568044,0.27590634686241056,0.5646708789606739,0.5505702660480648,0.5968675224677775,0.6555190978380018,0.6133583108983383,0.576278787710961,0.525761287759448,0.6214434789945088,0.1651558185389747,0.7820723992613603,0.6587856271056621,0.5927310145269756,0.5724929876025826,-0.7662460907998462,-0.25664383601054946
[KR] TIGER 은행,0.8631339378945014,0.4305154898916568,0.6232615215000846,0.922962755818445,0.08809335086626058,0.5594856313816184,0.891823494063415,0.7524679275400136,0.9594845419636209,0.8227847293731901,0.8716669087623032,0.9474413975243672,0.27860412379747945,0.2439378910082383,0.3386010437906935,0.02091452367443788,0.8117206323107282,0.8735266722275807,0.37275158851844886,0.8717141799762695,0.9761301753684636,0.5253429561097159,1.0,0.8203734470201526,0.8537777875035908,0.8539173222234416,0.7758538924545608,0.7770429212240445,0.8451738396548907,0.8413447351066518,0.8380983552446787,0.8210106211923197,0.8596985161727955,0.9384799109444539,0.9504935271115401,0.9608278242674094,-0.1934684041802026,0.7936461258371306,0.6127879479321436,0.9323709266570409,0.8161580438966864,0.789939961146759,0.7751733050714946,0.9371010916971567,0.7563365648960144,0.770444300929347,0.9227734626793599,0.7533395436014269,0.7464420862644018,0.8515026868823903,0.6573446195484962,0.8915142406568026,0.9541872669533404,0.9382141219455986,-0.2339551108874564,0.5641723770458692
[IDX] 다우 존스,0.8667165867557823,0.09956103498052775,0.7035673274044972,0.8550885289202852,0.6281668247226444,0.6282341914302744,0.9552261549967503,0.859993718750707,0.7729716798089684,0.7687907301401865,0.5706180645343519,0.6781411400540139,0.561779227342133,0.5592730296528812,0.6348128642685961,0.3641772090802041,0.7482655635761724,0.660164619057869,0.5075753885330688,0.8544091345592498,0.8055452500081918,0.5972483838211972,0.8203734470201526,1.0,0.9910096565355376,0.9911158221545662,0.9836875571150853,0.9805303241006765,0.9944942835825423,0.9759379916593097,0.9767943593397638,0.9167027014812509,0.9567724126593236,0.7921751894709023,0.8210243288010267,0.8266884721218347,0.6443532985222705,0.8673225908195688,0.9431784407777453,0.8128397970823541,0.7173024959858915,0.9479039060251077,0.9511358088307911,0.9318437911973001,0.9784846083979198,0.9181958178730728,0.939074073492712,0.9468121735142689,0.8903477252536899,0.2384656014182733,0.5604588409074803,0.779800909823346,0.8196171462660052,0.5312812009796012,-0.7186787438713305,-0.5387906439157499
[IDX] S&P 500,0.8419474509152456,0.13429115369631217,0.6724485093000777,0.8396981937194076,0.592201518317962,0.5944778403910861,0.9783755830886796,0.8461132606976733,0.8142150917785738,0.8337742553070298,0.6425363328681258,0.7277865878293487,0.5623312599405967,0.5502855228410416,0.591917771337169,0.33547988525969696,0.8136839501597618,0.7097693152853259,0.5467297485397893,0.8739335716488871,0.8538870457284091,0.5891311030518346,0.8537777875035908,0.9910096565355376,1.0,0.9999945128143503,0.9648664542675793,0.9622041527656133,0.9993240282648485,0.9934480995275972,0.9942658988708275,0.9530390831991075,0.9812622915962516,0.8525828377091121,0.8728017284566904,0.8778746193658186,0.6165242300233623,0.9102802601919738,0.938121658700131,0.8534425100271851,0.7449648400416674,0.9696677982786173,0.9744976114710364,0.9634394377489737,0.9872680504802722,0.9533810564241451,0.9636314103480101,0.9150136819425734,0.8704725939753715,0.23303235821164245,0.5464441113352474,0.7810190021468587,0.8494510360563285,0.5888840215754324,-0.6726126251224032,-0.4804570724582048
[US] S&P500,0.8420132716980224,0.1343520077057681,0.6725140192249917,0.902607192806856,0.5406706190197176,0.5945497452369524,0.9783378635278516,0.8458212900080609,0.81431290643979,0.833706020981966,0.6427091568776219,0.7280154056988226,0.5620293686135308,0.5499995158376073,0.5913000884275171,0.33475329628708395,0.8135720420436524,0.7099627436054841,0.5462937542249929,0.8737509386337262,0.8540309319732825,0.5890028348579105,0.8539173222234416,0.9911158221545662,0.9999945128143503,1.0,0.9623754171588563,0.9622536416875999,0.9993270514908448,0.9943695072703566,0.9942469149734773,0.9530041587279288,0.9811914301102824,0.8525743464083685,0.8684662815278366,0.8778951237786369,0.5688256354929383,0.9152081684952588,0.9350713068730251,0.853503339725141,0.7262092461195021,0.9762089422822828,0.9773375919433442,0.9634080463148463,0.9872477848903947,0.9532701902894392,0.9608638218301989,0.9204056039823145,0.8708598434035775,0.21750696355756502,0.5464990288750927,0.7809689277905858,0.849495337885722,0.5887652281474899,-0.6727494959558072,-0.48065773249404864
[IDX] 러셀 2000,0.9083928861197637,0.044918094157793825,0.7833080073682984,0.7507619713343848,0.7252466565960803,0.6758195382578404,0.9167026999971286,0.8901116748513592,0.7421965410529546,0.7869892483536818,0.5473444791723523,0.6212573338690663,0.7102613770582784,0.6816604799090457,0.7205397281064909,0.40584054713616174,0.7741418050376512,0.6095742569122686,0.7182077404014127,0.8687581682665573,0.7716082577275387,0.6796357063669042,0.7758538924545608,0.9836875571150853,0.9648664542675793,0.9623754171588563,1.0,0.9999887472281438,0.9738442132969626,0.9459834006852117,0.9355022138439432,0.9130971692998441,0.9104194515884533,0.7076294457733466,0.7685648057703763,0.7584578871792942,0.699878581846744,0.814236295367107,0.9498603935622842,0.7832118233673109,0.7435392189572527,0.9011621711986778,0.9008424593394934,0.8903197584803907,0.9527998889300793,0.9043652704708087,0.8980929506117334,0.9418394476646841,0.7688497965986703,0.2883541254202388,0.6069321560355301,0.8037781900506945,0.7757712717927183,0.47596274293158064,-0.7681949214069367,-0.6137275578687991
[US] 러셀,0.8945969712088434,0.7377039291882723,0.7844390608310944,0.9353566686287509,0.556691600124738,0.6195568348304816,0.9337153916127369,0.8907434874115312,0.7436751319443551,0.7872380657598914,0.5488705181467626,0.622804081918017,0.7099548046395674,0.6808015997633357,0.7194613926674754,0.4027533367296379,0.7746005809294216,0.6106592564539549,0.7183968927205547,0.8696737661941615,0.772794074829954,0.6807468503613083,0.7770429212240445,0.9805303241006765,0.9622041527656133,0.9622536416875999,0.9999887472281438,1.0,0.973634593746127,0.9533019324707482,0.9413922998951619,0.9133383092043753,0.9101096945583189,0.7089443439135935,0.7859616966767357,0.7590367799118559,0.598894529172592,0.8391393982807932,0.9422721740844938,0.7835518610319482,0.6843037894739336,0.9209310458066517,0.9120228180359518,0.8904783608246416,0.9525313572647878,0.9041346507008042,0.8689180199205495,0.9563417217558424,0.7680177037369329,0.0693153974293932,0.6081021491929566,0.8041617026225791,0.7764774680454644,0.47677985792229005,-0.7684878013264244,-0.6142673045781122
[US] 미국 전체,0.8595960922612829,0.7355342317072224,0.697267873402782,0.9764908345072725,0.4092172631532885,0.5658870210874372,0.9815328555222672,0.8535880628008367,0.807551768798356,0.8332743795719783,0.6325768378819782,0.7160743660463518,0.5847318126139409,0.5707515617460139,0.6092353176086698,0.3448950448130939,0.8135292369443731,0.6994276194403279,0.5750417226955901,0.8756824189300852,0.8465696188245313,0.6047830145333335,0.8451738396548907,0.9944942835825423,0.9993240282648485,0.9993270514908448,0.9738442132969626,0.973634593746127,1.0,0.9954592455245618,0.9928639105544975,0.9536929607574876,0.9761675303222072,0.8363919681369757,0.8787616426610102,0.8669088752802174,0.5104452448689968,0.9211750041099406,0.9444028715930745,0.847216957566718,0.685260327234189,0.9807807663233546,0.97650212311781,0.9579603656374057,0.9877550961001206,0.953313907343872,0.9462810273433396,0.9295276214484675,0.865640348792307,0.023251218436563723,0.5586363611285725,0.7866696056543497,0.8452003661382365,0.5791221281309452,-0.6873182953070152,-0.4991516260157113
[IDX] NASDAQ,0.8339449390054121,0.16494674198094095,0.6693471976180825,0.8681053793706023,0.5412246362077914,0.5769714311026339,0.9805666381256293,0.8642691683661733,0.8175127138419986,0.8526573168521476,0.6454607111777823,0.7209041075536956,0.6113620587046336,0.5917402163195594,0.6139424637668423,0.3318696836463924,0.8346589095241677,0.7040626331742337,0.6402015103286317,0.8877278617833279,0.8545844374900669,0.6462830435596014,0.8413447351066518,0.9759379916593097,0.9934480995275972,0.9943695072703566,0.9459834006852117,0.9533019324707482,0.9954592455245618,1.0,0.9988375739061293,0.9715664988551779,0.9881094201034448,0.8620766782853909,0.8920387395067134,0.8830978273123472,0.5720755074543697,0.9378633242154485,0.9350963158896641,0.8599498387513431,0.735687013742933,0.9838179795484323,0.9850570157277719,0.9694038132727432,0.9934487747740975,0.9700868834297502,0.9628403310912794,0.8801862956385015,0.8269907667087228,0.2168498750471276,0.5491214155846819,0.7647976238508348,0.8631946068986482,0.6136666695728066,-0.6693335804940858,-0.4796134014801825
