,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 소프트웨어 ETF,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 이머징 마켓,[US] 선진국 마켓,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[KR] 두산에너빌리티,0.9895799507004825,0.89871763604997,0.9797554508833436,0.9611097409393319,0.8757215547392527,0.9854948162939718,0.9896824007048453,0.9684354397901024,0.9930383017232971,0.9686952352228869,1.0,0.9566813561309903,0.8725864507614796,0.35292242241808686,0.8580674667076909,0.3927714725808122,0.957200605729023,0.9891344857677415,0.965563260685866,0.9745538773141832,0.9899278545135145,0.9735985268169425,0.9895826534885193,0.9813042505566565,0.987539482673448,0.987435165855584,0.9662399347794132,0.9668985024201279,0.9877869319306416,0.9907934003761094,0.9908518023729799,0.9625809627527888,0.9627094278741312,0.9897634559387031,0.9788902320167078,0.989179515568775,0.8861955733324839,0.8779236359792172,-0.4615925959989402,0.9916277824105856,0.9892242400643064,0.9522175451987844,0.17242705983093656,0.9904281276464681,-0.1538630428256057,0.9114677713915127,0.9084215631693487,0.7610986633780339,0.9488922726751445,0.9845940698452265,0.9913675513305956,0.9712933941945336,0.9373928792441442,0.9818156403862086,0.9456244046501495,0.9668442782296297
[KR] 현대로템,0.9109778751438775,0.7398987459159145,0.8904185264534997,0.8472937930111647,0.9616511742248733,0.9788914713273151,0.9154822154802605,0.8642004806772753,0.9266150877604604,0.8665871566754534,0.9566813561309903,1.0,0.8384226827025938,0.08389755111110185,0.6851858645805906,0.12371148573477966,0.8414701666592802,0.9189352209996718,0.9224874041308782,0.8722646015389759,0.9457040835755868,0.9694730674618952,0.9549966574771976,0.9544920970556917,0.9588956962644168,0.9586706452079834,0.8685441405677541,0.8696100866423769,0.952786630245707,0.9494209150680484,0.9527263453275441,0.8680276160043168,0.853139940552116,0.9703815788223367,0.8866874505877679,0.9685957030994972,0.7428370196194174,0.7189011671471413,-0.6174558379266161,0.9252081015393796,0.9151116782513068,0.9814459612988581,-0.03238791387143335,0.9257800669909516,0.007854712952042445,0.9701623415264682,0.9830572028067212,0.906530903796723,0.9091074595183071,0.9888404337360907,0.9447224693382837,0.9400209851450774,0.982404367831702,0.9449977023995954,0.8447405784353278,0.8846715583521207
[KR] 네이버,0.8553176512357784,0.7786284204443693,0.843699998037853,0.8328261906503881,0.8425481351519918,0.885886641183284,0.8909919322242978,0.8196895212427494,0.8638494165877854,0.8174379206782187,0.8725864507614796,0.8384226827025938,1.0,0.3420703691661957,0.7575627111865141,0.3233820016330289,0.8139821687501322,0.852929655736482,0.8820410309833956,0.8383294053038675,0.8483846658575852,0.8621569202939028,0.8539693487738259,0.8757610993158554,0.8851952586462927,0.8839228366822234,0.8569783954088646,0.8570530222365749,0.8845891627013938,0.8849815438539292,0.8860921078859196,0.8748814139118098,0.838495095532027,0.8666359566220859,0.8405522386128801,0.8721189858290126,0.7814752128072816,0.7733325277286269,-0.33045958150393845,0.8522580309607755,0.8459327729295985,0.8639022774025112,0.2831549372826918,0.8433737874055631,0.11182169296902492,0.8469169287473653,0.7985204802735741,0.6885243477660997,0.8748764026744508,0.8611101953020988,0.8768227117395244,0.8602364649021191,0.8061984774339508,0.8314065478898209,0.7772759772917013,0.8019440061232337
[KR] 카카오,0.4729102391878906,0.7074060072331766,0.5094222251210441,0.5751844094584819,-0.02102518820616662,0.2820344345995094,0.4891312949911784,0.5526166009394263,0.4336595335921575,0.5420920056216345,0.35292242241808686,0.08389755111110185,0.3420703691661957,1.0,0.7569029697407262,0.948071696030918,0.581088871398527,0.44610745022401377,0.3574771298794374,0.5426705921445402,0.36467560799133464,0.23849179818542107,0.33647555660343004,0.31689636074190286,0.316738050898526,0.31617408422421384,0.5388246709802526,0.537449007478485,0.3372923254098916,0.3530184149522059,0.3417152483530717,0.518298981043718,0.5617024763917293,0.2751195584474115,0.5147125680627375,0.2798967229414291,0.6678486741283574,0.7014481841240812,0.3997154442018297,0.43879379318410255,0.45936571202320403,0.12412975571725647,0.6714994026085828,0.42933698516888147,-0.5797891811535935,0.011205120991881786,-0.04141174910160594,-0.2844698635816666,0.3201134521406869,0.20454709501297474,0.37797712745910234,0.3288498872080602,0.06510146214753527,0.34167071230028184,0.545554278565828,0.4856951363134711
[KR] LG전자,0.9158553957519242,0.9853590054068769,0.9322952047833926,0.9520057012942913,0.5509363875656128,0.7955987742669625,0.9175206590733882,0.9411932796150704,0.8994518866466501,0.9381871912018916,0.8580674667076909,0.6851858645805906,0.7575627111865141,0.7569029697407262,1.0,0.7960177260429369,0.9526077407101314,0.8982743376046183,0.829254800598337,0.9470699272351505,0.8462069604601412,0.7571673596064606,0.8314116787572791,0.8240031046015545,0.8321841392006738,0.8320543874012964,0.9387967573861161,0.938369463622235,0.8435247227981981,0.8568182006364157,0.8517458344592013,0.9376752127599075,0.9568300584917075,0.8081309180687423,0.9372028688459105,0.8147374509846801,0.973541474559556,0.9863689929408944,-0.025917992678869062,0.9052284524454711,0.9121610524826872,0.7026907278139255,0.5272019889500424,0.8979886691288745,-0.38430484476721083,0.6053006030396811,0.5772690800931659,0.34450426591858446,0.8239230316429718,0.767116781428018,0.8664040568335604,0.8220547628797676,0.6480592809712863,0.8293622282402962,0.9328919832881378,0.9104664282616456
[KR] KODEX 2차전지산업,0.5049504448366369,0.7436448249917844,0.5390392856467064,0.5945339340258186,-0.04345698271207889,0.2956499829125387,0.5103616858561594,0.5775515832268548,0.4668488246941033,0.5708002100785924,0.3927714725808122,0.12371148573477966,0.3233820016330289,0.948071696030918,0.7960177260429369,1.0,0.6095463292787459,0.47098032368257803,0.38115072308703807,0.5787907000885042,0.377473203467529,0.24006867731168052,0.3515297610408266,0.3318759384469157,0.34104732453029385,0.3412224043125311,0.5628113091199036,0.5614227966055769,0.36185144584805606,0.38386957250582376,0.37526486178068064,0.5598328145511363,0.6050849430372137,0.30242804289608183,0.5484984355066536,0.31385493966918,0.7215447265203441,0.7617917785877198,0.47088892500040935,0.4769192628922519,0.49303543168062514,0.14351356521231518,0.7427338945058437,0.4629974365334743,-0.528426317818863,0.018801774760353645,-0.018151228529450957,-0.2717326897126829,0.3608231525967588,0.23351078017772597,0.3999304409460468,0.343966847998372,0.0735732750521476,0.3479748249784284,0.5905421203074837,0.5241481150971301
[KR] KODEX 자동차,0.9862644608871182,0.9754884943419376,0.9894367104027713,0.9938737961294052,0.7333870589038208,0.9188460432767492,0.9818920142470873,0.99474493663266,0.9756068915497556,0.9980340391469714,0.957200605729023,0.8414701666592802,0.8139821687501322,0.581088871398527,0.9526077407101314,0.6095463292787459,1.0,0.9799740633493674,0.9257027384712825,0.9927445616453917,0.9605161966038589,0.9040198587870274,0.9521003287525724,0.9318671591056531,0.93752890661738,0.9373891941515443,0.9851942753413816,0.9854271296369075,0.9440237905502034,0.950617929299556,0.9465244577941933,0.9680664033642615,0.9859635466355102,0.9275443374847782,0.9891298296702289,0.9287919215498218,0.935651384389306,0.9441719856299711,-0.3056885940304858,0.9778866048915317,0.9838087666762165,0.8562679480181592,0.3180218603624313,0.97750757115293,-0.32822056182690906,0.7853656665374135,0.7697343042780723,0.5670426738181737,0.9140994160653597,0.9027784176430602,0.9616353728449913,0.9352650273941165,0.8307955008098733,0.9519338187569066,0.9738814748893299,0.9765671812812375
[KR] TIGER 200 건설,0.9975387335358206,0.9325297375314374,0.994399454326048,0.9834570068220289,0.8340861327279381,0.9702689816166495,0.9957031385578299,0.988658570871469,0.9968146365128923,0.9868997361823155,0.9891344857677415,0.9189352209996718,0.852929655736482,0.44610745022401377,0.8982743376046183,0.47098032368257803,0.9799740633493674,1.0,0.9543280016216643,0.9894418562163176,0.9912184601505866,0.9560909783991067,0.9866857325001517,0.9747551405279659,0.9793689744002269,0.9792873674223018,0.9834083997540832,0.9839128921384046,0.9819441286271816,0.9855026328991945,0.983539688025499,0.9721098680317137,0.9796000950844225,0.9768639297009221,0.9919468999951392,0.9791063281458686,0.9097365827081976,0.9041515557661546,-0.42504752351422015,0.995449948636626,0.996901306167692,0.9235924360534662,0.21950486613182824,0.995195430654856,-0.23712401207460834,0.8712269675454998,0.865818678115492,0.696600257649125,0.9349442660554887,0.9637172978254506,0.9923055857739445,0.9721712526584971,0.9099248965367097,0.9835557142822696,0.9557297669705039,0.9708022801052139
[KR] TIGER 의료기기,0.9557889664325507,0.8902371475303485,0.9494965677496897,0.9384692366090458,0.8662882271592487,0.9616024369526103,0.953908212910984,0.9326044140500706,0.9540957613899821,0.9341762877072642,0.965563260685866,0.9224874041308782,0.8820410309833956,0.3574771298794374,0.829254800598337,0.38115072308703807,0.9257027384712825,0.9543280016216643,1.0,0.9383407610869468,0.9612586001097281,0.970523166864101,0.9641363637236863,0.9531074534804412,0.9618990651552128,0.9612363018804176,0.9439133901669857,0.9443501824944489,0.9625649051936253,0.9638608613377919,0.9637807430828652,0.9342548595617385,0.9291069505819464,0.9570000893147151,0.94251487465566,0.9585768502722436,0.8500736906279347,0.8456204973357031,-0.4311005108053399,0.951293979178757,0.9514347608781552,0.9287382792424923,0.20992511127613098,0.9546645090539088,-0.0793531020730529,0.8914862425767985,0.8839890721931687,0.7417393281683574,0.9051962813819558,0.9474601957879809,0.9680644554024037,0.9689888655110235,0.9163943873997293,0.955074646382992,0.8985320166121065,0.9261663289841714
[KR] TIGER 반도체,0.9955821944032157,0.9694837599932095,0.9971401747948834,0.9954313727513869,0.7626895962560292,0.9379172847003645,0.9934807315721951,0.9965261429408961,0.9903294537416055,0.994071639984535,0.9745538773141832,0.8722646015389759,0.8383294053038675,0.5426705921445402,0.9470699272351505,0.5787907000885042,0.9927445616453917,0.9894418562163176,0.9383407610869468,1.0,0.9688200309624729,0.917509110969546,0.9606731695648697,0.9491352927011938,0.955850404730619,0.9558226778687765,0.9897440174804649,0.9900093059481735,0.9609811667239956,0.9685374343271075,0.9658707477851886,0.9834631506634977,0.995086655180877,0.949516019808501,0.9983520332318994,0.9511497451867322,0.95235869708955,0.9521490498719111,-0.31190295419657976,0.9913867109591559,0.994133415739862,0.8771172210796587,0.3185469658626741,0.9883533572673695,-0.2850611211423012,0.8110124321336539,0.7992955168829655,0.6055384062133303,0.9237349208749653,0.9274806459608557,0.974377771522975,0.9438482816164047,0.8513996956876372,0.9581805222673261,0.975131161219648,0.9787880457833582
[KR] TIGER 증권,0.9865669390305959,0.8941117897420543,0.9791352405596021,0.9633154410473879,0.8806361355659886,0.9865515057952589,0.9859002496043883,0.9722135952577531,0.9869646543652173,0.9720203150267634,0.9899278545135145,0.9457040835755868,0.8483846658575852,0.36467560799133464,0.8462069604601412,0.377473203467529,0.9605161966038589,0.9912184601505866,0.9612586001097281,0.9688200309624729,1.0,0.9807431425602725,0.9983685547990974,0.9826926108627699,0.9855908114671607,0.9854130790487906,0.9669536289927652,0.9676506348337727,0.9862605183285846,0.986004228641561,0.9843853600322137,0.9471645359976009,0.9527320367301786,0.9871182067900284,0.9748644144526781,0.9848070579050802,0.858698165834827,0.8518717722111163,-0.5153963579253584,0.9854253067265096,0.9866128985408482,0.9516982017701577,0.12737871455132044,0.9884020218108727,-0.19995220933796082,0.9131249637836422,0.9096105349611935,0.757750814601973,0.9350123993330715,0.9795453120970301,0.9929762191810575,0.9831365068581092,0.9495902225168926,0.997234400508472,0.9393831015988141,0.9643316245576606
[KR] TIGER 헬스케어,0.9485428850304158,0.823519392688633,0.9338671599681383,0.9089979243960927,0.9368815834031421,0.9895986024465375,0.950270051989785,0.9183437728428625,0.9532455275526855,0.9215142998138934,0.9735985268169425,0.9694730674618952,0.8621569202939028,0.23849179818542107,0.7571673596064606,0.24006867731168052,0.9040198587870274,0.9560909783991067,0.970523166864101,0.917509110969546,0.9807431425602725,1.0,0.9860305791465228,0.9726819506650886,0.9747949832982232,0.9742827738691544,0.9199489337655191,0.9208519269966283,0.9721116417130857,0.9681264028858371,0.9682617724529108,0.900898435301326,0.8965452826200863,0.9811566256113295,0.9263897171970263,0.9753819633602681,0.7839313262633946,0.7716536951093484,-0.5969622388999853,0.9487167646450292,0.9471583441295038,0.9730372030931277,0.030629220689955747,0.9548812189907039,-0.09066785398567775,0.9548919081672058,0.9532432496494024,0.8433378459573522,0.9165683957883146,0.9832923771330743,0.973148686208829,0.9745951243347913,0.977248670662731,0.9800643201564783,0.8834824361658908,0.9217015296420876
[KR] TIGER 은행,0.9816277920268841,0.8815202143949152,0.9728952874463275,0.9551464936607489,0.8969250472176561,0.990890633588385,0.9817678846809161,0.963619909155475,0.9823773272774827,0.9648227764698526,0.9895826534885193,0.9549966574771976,0.8539693487738259,0.33647555660343004,0.8314116787572791,0.3515297610408266,0.9521003287525724,0.9866857325001517,0.9641363637236863,0.9606731695648697,0.9983685547990974,0.9860305791465228,1.0,0.984508222205511,0.9874769228245404,0.9871933726744886,0.961896165133595,0.9626100039832655,0.987543177911567,0.9860186092991667,0.9848333969277159,0.9412473294678817,0.9448118209503833,0.9880289860898455,0.9674416886423743,0.9861072424172773,0.846070483184771,0.8387092712735014,-0.5267213786528411,0.9817710604741842,0.9818483564000993,0.9610756686334913,0.10502535109533769,0.985552640481585,-0.17375975829028698,0.9254906632506225,0.9220312592506991,0.7805320848495881,0.9377174362794777,0.9838085595250783,0.9931022183330479,0.9868146991649391,0.9579119591740912,0.9961601898141833,0.933456113888346,0.9605602283889288
[IDX] 다우 존스,0.9701569708254647,0.8620018553629787,0.9622571843837001,0.9412166849096877,0.9157903590368891,0.9881625920459363,0.9737776325899605,0.9469037576843226,0.9755293301250222,0.9446628150809364,0.9813042505566565,0.9544920970556917,0.8757610993158554,0.31689636074190286,0.8240031046015545,0.3318759384469157,0.9318671591056531,0.9747551405279659,0.9531074534804412,0.9491352927011938,0.9826926108627699,0.9726819506650886,0.984508222205511,1.0,0.9974213518407574,0.9973675082293877,0.9616445127128395,0.9621019919377058,0.9969907232425345,0.9933855913217047,0.9933874721805803,0.9538540861774321,0.9414463734291171,0.9901295294607725,0.9574014790820192,0.9872829722109823,0.8459847084537908,0.83705757526816,-0.48623258060346536,0.9733427636701951,0.9707867650842279,0.9738308589035253,0.14854061203062055,0.9762262935007261,-0.0710360106523008,0.936528136880686,0.9232318229426567,0.7886922845170631,0.9535856785358635,0.9792970822674967,0.9906606312574153,0.983699547003086,0.9464221937593564,0.9797221597646855,0.9153740038799744,0.9436286411937129
[IDX] S&P 500,0.9759243927381046,0.8715287924761331,0.9677874737535073,0.9486356381067552,0.910693513341936,0.9896940479679065,0.9792993099389141,0.9517415029988966,0.9812820656597692,0.9496158187653004,0.987539482673448,0.9588956962644168,0.8851952586462927,0.316738050898526,0.8321841392006738,0.34104732453029385,0.93752890661738,0.9793689744002269,0.9618990651552128,0.955850404730619,0.9855908114671607,0.9747949832982232,0.9874769228245404,0.9974213518407574,1.0,0.9999685793986792,0.9659578421987919,0.9664070595879074,0.9996988305004093,0.9981599502926404,0.9983944030715765,0.9616299918566866,0.9493452319280427,0.9938116776727662,0.9640839114501911,0.9929187143930504,0.8572009096812484,0.8484695234640188,-0.47186780064381556,0.9790002561380348,0.9762533436958004,0.974041920349646,0.16711340268635075,0.9814093528092613,-0.06270100803556118,0.9377137434757157,0.9234131241259403,0.7843624720436828,0.95916991246398,0.9831759164654967,0.9946889128931455,0.9870776365723142,0.9474230766550896,0.9815224984619857,0.9203283682568656,0.9477332283337004
