,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] 에이피알,[KR] KODEX 조선TOP10,[KR] KODEX AI전력핵심설비,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 샌디스크,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[US] 러셀,0.9800690627307604,0.8929957755718765,0.9834694459644607,0.9827233246169353,0.6207791050320389,0.9238536615666854,0.9684589274294311,0.9746659576251134,0.975968233231509,0.980314570576694,0.9647085319580441,0.8881578199684916,0.6681757882558037,0.2177719057515928,0.8736924939576969,0.961497135216242,0.0810385747604179,0.9692357365310822,-0.03977256472861405,0.9711884096009176,0.9629200979635223,0.9378162523427659,0.9771847936191415,0.9742204795595482,0.935907237136227,0.9755321980467025,0.9169702056820096,0.9323981028520262,0.9321011161275726,0.9999470276349952,1.0,0.9409547281853077,0.9550969558135146,0.9556530797557964,0.973402109228429,0.9786510689128765,0.9451524882860399,0.9757067613216949,0.9398138344432194,0.5748848568014803,0.5827592499911817,-0.8692562962644937,0.9583280831652521,0.9750365032427868,0.9721899511886803,0.7803924412896712,-0.22476120218791107,0.973932944288068,0.9123835360573102,0.8821756420740752,0.7850423076359524,0.7514926757860617,0.9615979669540569,0.9372399496521755,0.9719257522899669,0.860144948458131,0.91862008471982
[US] 미국 전체,0.9256627712939701,0.726468860468558,0.8949493842351502,0.8910939838607818,0.8410401042923104,0.9879681431369756,0.9764044253084297,0.8905321495642796,0.9438780055957305,0.8960354532713012,0.9544516101653358,0.9787309246853039,0.8368317987471547,-0.08400914517748563,0.6894316616198807,0.932241485786112,0.42299628550856644,0.957006552437912,-0.3604512168434325,0.8702784609379629,0.9023454970707945,0.8976366581225516,0.9069358836484264,0.9531247279268172,0.9646891868980115,0.9544257994818831,0.9944190754831523,0.9996229493925909,0.9995784459200132,0.9407707493879466,0.9409547281853077,1.0,0.9975999251120913,0.9970033450694606,0.9549468623974378,0.8736150929366291,0.9915470044590725,0.9286153374481888,0.9879019579750942,0.2781460781660168,0.28734498473755027,-0.9336540675505817,0.9504547553966736,0.9269660986261656,0.9214850146370799,0.939095958631361,-0.4062662269984792,0.9765476578643969,0.9899282376462335,0.9817276626793088,0.9407126956531306,0.921932178098378,0.9814263328807479,0.9900974775235266,0.9760613234013932,0.8091484408900239,0.8983556466578017
[IDX] NASDAQ,0.9442401952729325,0.7632437986674083,0.917904737634882,0.9128924202006866,0.8127032161802857,0.9867765531618335,0.9848511118092648,0.9135532697847615,0.9594051517005223,0.9175522719514935,0.9680137353192274,0.9695498847995475,0.8213657594894135,-0.03573291038880302,0.7251120365149736,0.9492245152898262,0.5135410371388933,0.9642895916300391,-0.3114891972636633,0.8940650716953704,0.9228975038938375,0.9154259907480654,0.9283913780613086,0.967139265910069,0.9692622029066669,0.9669053458189645,0.9857831441440681,0.9960329623635507,0.9960809755503502,0.9548214370734116,0.9550969558135146,0.9975999251120913,1.0,0.9998582109232061,0.9663365600695263,0.9001136177582678,0.9943461336206846,0.9487652793106418,0.9919573181680095,0.3311144448947289,0.34139197211003386,-0.938269002089421,0.9619803876401182,0.9468651907043184,0.9420128214508744,0.9201443479212961,-0.3821502853812499,0.9871817098115359,0.9871098447442003,0.974225939004942,0.9212704279970939,0.9026578433872574,0.9870518919676436,0.9898198867029787,0.9839551907652293,0.8364947056053375,0.9176772475697846
[US] 나스닥,0.9451311226021241,0.7651152443920854,0.9189364576353781,0.9139937412563347,0.8103833800480771,0.9862379892969402,0.9847254437772774,0.9147860289294971,0.9602603076929777,0.9188853195954241,0.9685337731045324,0.9684189251332136,0.8211791888493712,-0.03272908194438642,0.726774524760088,0.9500971159391783,0.5346230725545255,0.9641723815773684,-0.3091227690148802,0.8954533664606844,0.9239380376452898,0.9157085453414712,0.9295819724337367,0.9677190079571749,0.968274712450138,0.967040352135327,0.9845465522953042,0.995279506392501,0.9954277894897119,0.955362404970153,0.9556530797557964,0.9970033450694606,0.9998582109232061,1.0,0.9677327254961695,0.9019394252120053,0.9937994862455785,0.9500792825199897,0.9919538791641324,0.33520244072312283,0.34620088984237546,-0.9377511414961365,0.9623369360074432,0.9480257338186302,0.9431608512094817,0.9185185057202199,-0.3808582431859469,0.9869775454247968,0.9870261415151032,0.9733324293866774,0.9191770982449867,0.9014231901493158,0.9866491720551269,0.989186335952985,0.9836940719164717,0.8372636959707234,0.9179255022793119
[US] 나스닥 레버리지,0.9439457155328053,0.8332233706305201,0.9452917056562135,0.9422609947702112,0.6640512948923543,0.9311098098229488,0.9502586055297904,0.9322897665057425,0.9435157485182659,0.9446809259407978,0.9386258629431858,0.8942546457667433,0.7308412129894657,0.16941504706903512,0.8158306706953843,0.9233775769540817,0.5257695802795441,0.9115122885732416,-0.11626553980346081,0.9270560778733569,0.9111706109060326,0.8946645894711938,0.9380447139324333,0.945122818653807,0.9191228859274453,0.9420255293006216,0.9362368667314326,0.948153920789466,0.9489640408070776,0.9728349827928555,0.973402109228429,0.9549468623974378,0.9663365600695263,0.9677327254961695,1.0,0.9365153984150482,0.9449608893417663,0.9550681316355054,0.9415042211756347,0.49242706331710856,0.4917993742085592,-0.8448059818929929,0.9105907851826304,0.9377854455204011,0.9338942098638986,0.8169862973690037,-0.15396906595349336,0.9651326466268668,0.9284287006739809,0.8909031185884564,0.8125632149947263,0.8296927900682055,0.9411489769947032,0.9420950917920345,0.9660369661594285,0.7965824442177601,0.8704200989472533
[US] 미국 반도체,0.9823265657342561,0.9543290024651526,0.9946890676035817,0.988809743967626,0.5014743264750634,0.8631110694822454,0.9378941104414273,0.9905145021245788,0.9706265606457092,0.9872932048711679,0.9539769667732666,0.8073002982826922,0.5773075539119872,0.3427290495067753,0.9312973160646907,0.9630697132968988,0.3387227689515575,0.9908515285355698,0.10677908063735704,0.9871332463829563,0.9769166761418304,0.9458577884024058,0.9881928713667518,0.9626109304996823,0.8976929924513696,0.9602594834692183,0.8310362578714305,0.86192400052858,0.8617924233977505,0.9783215062607072,0.9786510689128765,0.8736150929366291,0.9001136177582678,0.9019394252120053,0.9365153984150482,1.0,0.896067844944823,0.9792232228358013,0.8925420265759205,0.698456392108594,0.7093462946213698,-0.8361669373135172,0.9885476550083518,0.9801575504602464,0.9803780499374117,0.6730868526501792,-0.16907889933694936,0.9462377597038877,0.8432435694480532,0.8071332245874694,0.679683082943449,0.6355282444378244,0.9228610134531675,0.8768373437451907,0.9324822645296873,0.8991079591930461,0.9284274311981157
[US] 엔비디아,0.945266499006743,0.7601688077118213,0.914016303388256,0.908990913851195,0.8252687753278812,0.9899628258340385,0.9865166182442919,0.9128576610193581,0.9625587588954606,0.9128788342848905,0.9728389790810675,0.9746714126751049,0.8231377061196253,-0.05955916175925328,0.7182622109355539,0.9558631743200029,0.5971462728386118,0.9787545089393208,-0.3264896309750175,0.8900926605751001,0.9279875940443486,0.9224127060272509,0.9290476141224655,0.9703267121018093,0.973334667317641,0.9706282679261693,0.9758200074487818,0.9906185190127975,0.990537242947199,0.9449594886579027,0.9451524882860399,0.9915470044590725,0.9943461336206846,0.9937994862455785,0.9449608893417663,0.896067844944823,1.0,0.948777929520916,0.9953807784156548,0.3225194053350368,0.3319581366454179,-0.952968118111507,0.9779788794671707,0.9493233576899949,0.9453102761017481,0.9132521255046069,-0.43043560965177247,0.9856527857704706,0.9823617467867729,0.9756959318925028,0.9232884267287894,0.8876722461745792,0.991043823653083,0.9909254002748772,0.981948929596353,0.8555312110187538,0.9325398714927904
[US] 마이크론,0.9920505803415804,0.9085785959390569,0.9862491732492644,0.9790196227036315,0.6279976988336836,0.9258003332149304,0.9744646505321655,0.9879861627999016,0.9911716132366747,0.9810284546248876,0.9845954353433074,0.8778359858917566,0.6868952693113412,0.21328250730444415,0.8774962197617967,0.9857553105835032,0.7083560202727015,0.9836650740254108,-0.04725703206566463,0.9724252279865664,0.9812434696835399,0.9671346005026118,0.989946873376303,0.9869483557359624,0.9428149531014952,0.9831135974007069,0.8913465000693268,0.9210664101517257,0.9212010867182783,0.9754843607050679,0.9757067613216949,0.9286153374481888,0.9487652793106418,0.9500792825199897,0.9550681316355054,0.9792232228358013,0.948777929520916,1.0,0.943783675175052,0.5755606614599621,0.5796599389637831,-0.9019902466874773,0.9920249859794471,0.9914874989672285,0.992630275243652,0.7647169760135865,-0.25203797079884455,0.9826692017428973,0.9061865952097241,0.8788212694623232,0.7793454022529511,0.737463869759748,0.9642709787191975,0.9340127723649088,0.9653697634535914,0.9137967925842208,0.956338680654256
[US] 브로드컴,0.9408298166217584,0.755198219323438,0.9084368367058125,0.9037010319864526,0.8275403063171167,0.9883869334109642,0.9830459350326493,0.9064486186748677,0.9586334208175169,0.9075853357009851,0.9710953761640871,0.9737327365941847,0.8355779108002054,-0.06515853142546119,0.7066649636216553,0.9526320457728016,0.5192418804579688,0.9775841655778834,-0.33519961855575275,0.883388368177042,0.9249677647871813,0.9157226601355734,0.9254584722304555,0.9678096428413282,0.9718972147932294,0.9660378622440604,0.9716913070643796,0.9870973163847256,0.9873096102405167,0.9394410632008334,0.9398138344432194,0.9879019579750942,0.9919573181680095,0.9919538791641324,0.9415042211756347,0.8925420265759205,0.9953807784156548,0.943783675175052,1.0,0.3156141878628458,0.3299692680202812,-0.9582565121173973,0.9739856569094213,0.9476023598929589,0.9423368013874645,0.9172671620641788,-0.4442628311372656,0.9823975404482308,0.9810214155704657,0.9756694168137121,0.9233142840021794,0.8881661590867329,0.987201288856358,0.9879000918087487,0.979525265749375,0.8542457287801551,0.9305326474998402
[US] 인텔,0.5849247403995618,0.8262247569509694,0.6603049591135778,0.6615714427521062,-0.25337221781426783,0.26936315182621057,0.418229863005824,0.6565652653941414,0.5291526746332094,0.6544684765565328,0.4778820118368285,0.18002881128441753,-0.09580265223174365,0.8439882253470756,0.8542325191233541,0.5215592420733399,0.38799822044580734,0.9822186223586789,0.7640254775299484,0.6899559871278522,0.5895386863380874,0.5331825278677653,0.6254180205838124,0.5029642155433276,0.3532623918461304,0.49742919363763916,0.2095033456920787,0.2550784607969639,0.25504723646407695,0.5744427417158064,0.5748848568014803,0.2781460781660168,0.3311144448947289,0.33520244072312283,0.49242706331710856,0.698456392108594,0.3225194053350368,0.5755606614599621,0.3156141878628458,1.0,0.9870222067788941,-0.24846188808231187,0.9815994975190396,0.5655703993447612,0.5723166275750474,-0.046235679118486826,0.3863965376750953,0.44349685646109455,0.2254716538858856,0.15045487163591614,-0.032817260158781114,-0.0644510644577337,0.3854784748827642,0.2999071415168315,0.4340191365766091,0.5539304276596623,0.491491518747625
[US] AMD,0.60182012934853,0.8296137703077705,0.6673844429980775,0.6619567867762316,-0.2368966289685412,0.27770265928350446,0.43194824859168796,0.6698613780970784,0.5496037020629111,0.6679743744516164,0.4987423505720138,0.1955927034792523,-0.08079732967781281,0.8084521670348672,0.8518726886807426,0.5455232677868946,-0.3258445541659178,0.989987087956604,0.7372270666545598,0.7042934190068306,0.6155907548810777,0.5488372699937472,0.6412181358654081,0.5234829272554308,0.36788005307857763,0.5175984281959064,0.21739341156318953,0.26412833048959633,0.2638897018470464,0.582273929114028,0.5827592499911817,0.28734498473755027,0.34139197211003386,0.34620088984237546,0.4917993742085592,0.7093462946213698,0.3319581366454179,0.5796599389637831,0.3299692680202812,0.9870222067788941,1.0,-0.27622135631129047,0.9864575036808988,0.5831822041809449,0.5888451499323498,-0.02146013500725465,0.3095455194210294,0.45147499211663505,0.24514388727020062,0.17113973330836663,-0.01992258764395124,-0.057916507725024935,0.40067703779093666,0.30629822269960494,0.43858726349884436,0.5764744675763581,0.5121010615959043
[US] 퀄컴,-0.9120555749119709,-0.7191744591443241,-0.8549712110928703,-0.8452386054352589,-0.8226603354772233,-0.9444291326174973,-0.9505868744299415,-0.8754025384894428,-0.9366192478133685,-0.8605966606953431,-0.9543220205091139,-0.9361000245287547,-0.7908068663497753,0.1472545786287669,-0.6494913315502101,-0.9457865168961461,0.20405151939482769,-0.9698918648867054,0.3713187121589477,-0.8391350628618635,-0.9166427778108204,-0.9103850168604687,-0.8939954975184211,-0.9459006547798916,-0.9525266522336536,-0.9436193987041568,-0.9139874301891419,-0.9354711539006147,-0.934760159784796,-0.8688760266602843,-0.8692562962644937,-0.9336540675505817,-0.938269002089421,-0.9377511414961365,-0.8448059818929929,-0.8361669373135172,-0.952968118111507,-0.9019902466874773,-0.9582565121173973,-0.24846188808231187,-0.27622135631129047,1.0,-0.9656736848813887,-0.9236539834621753,-0.9196016100701835,-0.8985209363249557,0.5899996325825856,-0.9411434515524552,-0.9471811374255731,-0.958576320260316,-0.9059956159714699,-0.8314781816446676,-0.9571247183130985,-0.9405179532859647,-0.92221431926523,-0.8923327437912755,-0.9456780787207496
[US] 샌디스크,0.9892354959962143,0.9813294851153225,0.9854277005399876,0.9725745773609379,0.860392507081417,0.9515459529052152,0.9838888791582531,0.9907948379918768,0.9928645949726788,0.9740584677834686,0.9924282173882006,0.9138089058889153,0.5653526827894009,0.8523036167030166,0.9678431214106856,0.9953658329085524,0.27503122489855086,0.9906263547383926,0.9499992572209393,0.9751349621422047,0.990809063556792,0.9707812814577107,0.9892584937856046,0.9886945186602913,0.9576029635033463,0.9861971401588,0.9101216093301193,0.9502469640582998,0.9493454363816017,0.9583182011183549,0.9583280831652521,0.9504547553966736,0.9619803876401182,0.9623369360074432,0.9105907851826304,0.9885476550083518,0.9779788794671707,0.9920249859794471,0.9739856569094213,0.9815994975190396,0.9864575036808988,-0.9656736848813887,1.0,0.9975963077663194,0.998461834501755,0.880226009359319,0.07364404769138441,0.9857813240118426,0.9532589744272578,0.9655921295835164,0.9047455613931052,0.7087368096852007,0.983797413209393,0.9468060936064053,0.9496672142762639,0.9302651066997943,0.9691109316157921
[US] 시게이트,0.9936051695831499,0.9050520976089599,0.9836415641678316,0.9737106667516374,0.634047227210159,0.921868417344494,0.9773121776245484,0.9870778411950418,0.9950667618138994,0.9767707025790432,0.9897993892804178,0.8781147965238192,0.6703174231293297,0.17959587839451321,0.865156519858437,0.9949116486362116,0.11151440263395387,0.994359370355372,-0.0598937639417975,0.9698258479794468,0.9930957427313709,0.9707972510593603,0.9914121529393547,0.991180342436997,0.9475877508151236,0.9892468977728414,0.8896325657082783,0.9195862267272935,0.919198715179298,0.9748146833239136,0.9750365032427868,0.9269660986261656,0.9468651907043184,0.9480257338186302,0.9377854455204011,0.9801575504602464,0.9493233576899949,0.9914874989672285,0.9476023598929589,0.5655703993447612,0.5831822041809449,-0.9236539834621753,0.9975963077663194,1.0,0.9993732253457478,0.7765058109452955,-0.32628483204868347,0.9808510892955691,0.910782788077729,0.889680978233479,0.7833916897906842,0.7277976765608696,0.9704168737754356,0.9296765191824543,0.9603773004003564,0.9366847872152289,0.9737872590887201
[US] 웨스턴디지털,0.9936448633088415,0.9093200595474502,0.9841795562309382,0.9735762388804212,0.6260857797039475,0.9165439275200727,0.975142036853088,0.9883248410862047,0.9946948145902013,0.9766964484545144,0.9886411810609653,0.8716514023404627,0.6652535942008064,0.18977674120327548,0.8699621068549322,0.9945405055719084,0.16842018991369792,0.9940350350124905,-0.04979876345296842,0.9705645004806936,0.9935956866890763,0.9744950833004314,0.9918300247410525,0.9897689620727351,0.945532110720859,0.9877673720186477,0.8826148732053878,0.9138796565376326,0.9134643578660805,0.9720733499748451,0.9721899511886803,0.9214850146370799,0.9420128214508744,0.9431608512094817,0.9338942098638986,0.9803780499374117,0.9453102761017481,0.992630275243652,0.9423368013874645,0.5723166275750474,0.5888451499323498,-0.9196016100701835,0.998461834501755,0.9993732253457478,1.0,0.7670718948419378,-0.3195322655449707,0.9786305811990348,0.9044271879672854,0.8829125562639505,0.7751954470576208,0.71915826871806,0.9668821189454135,0.9241551670350813,0.9556109035158458,0.9385021627076868,0.9738048758425972
[US] 애플,0.7669739670239158,0.4801941034950797,0.7045776636219583,0.6980300273912614,0.9524432492846637,0.9295301645657396,0.8731155852279877,0.7050286449778843,0.8053654924572429,0.7106560210889802,0.8351877025622962,0.94934998880586,0.891398438895135,-0.3788243195326162,0.4230111519211105,0.7993674076441116,0.152260883048121,0.9018597287165585,-0.6298758755958229,0.6727622013494529,0.7478181795321491,0.7548141305068002,0.7336368583136464,0.8255669851040114,0.8853449147532307,0.827549680226656,0.956638411951099,0.9466133891240646,0.9464851637510107,0.7799635057773006,0.7803924412896712,0.939095958631361,0.9201443479212961,0.9185185057202199,0.8169862973690037,0.6730868526501792,0.9132521255046069,0.7647169760135865,0.9172671620641788,-0.046235679118486826,-0.02146013500725465,-0.8985209363249557,0.880226009359319,0.7765058109452955,0.7670718948419378,1.0,-0.5900624522845521,0.8614966293663303,0.9536401672591669,0.9732819753382618,0.9872562262273836,0.9686287982898321,0.8880790073322197,0.9210841409081139,0.8633432689691586,0.6687180086675355,0.77680103652308
[US] 마이크로소프트,-0.2856373157901613,-0.014535135726467554,-0.1845594090843782,-0.1541301457446108,-0.681026314563323,-0.43905852260857947,-0.3943783190926584,-0.21710573245491216,-0.3459159614500498,-0.18653405229522815,-0.3830354095347956,-0.49175902759767126,-0.4977875073868221,0.6763559882694095,0.08277809159612952,-0.37832970226750307,0.5986313584967673,0.04834036457289465,0.6959973683363222,-0.16486618375656742,-0.3356882347697185,-0.3366919658861731,-0.25314828298143405,-0.3600238017667737,-0.42512946569264265,-0.3625627777322669,-0.417664103743436,-0.42016902379148524,-0.418508410683328,-0.22528232997743505,-0.22476120218791107,-0.4062662269984792,-0.3821502853812499,-0.3808582431859469,-0.15396906595349336,-0.16907889933694936,-0.43043560965177247,-0.25203797079884455,-0.4442628311372656,0.3863965376750953,0.3095455194210294,0.5899996325825856,0.07364404769138441,-0.32628483204868347,-0.3195322655449707,-0.5900624522845521,1.0,-0.33842054739069366,-0.47359823589707467,-0.5497696396315757,-0.593088225828827,-0.44385637846861076,-0.42863708855318394,-0.41435873225388536,-0.3212155746942445,-0.3825662016529985,-0.42215614272051316
[US] 구글,0.9796664897059958,0.8433838527469131,0.9610654821626503,0.9540280680583803,0.738459647219565,0.9708261166693907,0.9946164180004506,0.9601532170257692,0.9868718424441704,0.9577706251229764,0.9907272058040909,0.9388184985653103,0.767480350401221,0.07861523995263187,0.8053435725119505,0.9812589747058935,0.7008584787913112,0.9850044312051108,-0.19009128512908546,0.9413352280824351,0.9658951193226486,0.9562348592294175,0.9694169571108862,0.9904033410534189,0.9759612737973352,0.9898609581645499,0.9528673080051195,0.9725702790916168,0.9723879156706171,0.973557365887982,0.973932944288068,0.9765476578643969,0.9871817098115359,0.9869775454247968,0.9651326466268668,0.9462377597038877,0.9856527857704706,0.9826692017428973,0.9823975404482308,0.44349685646109455,0.45147499211663505,-0.9411434515524552,0.9857813240118426,0.9808510892955691,0.9786305811990348,0.8614966293663303,-0.33842054739069366,1.0,0.9588980688318723,0.944590215572074,0.8693530602718565,0.834213820426333,0.9905196494600986,0.9757454432155566,0.987601951105171,0.8935682796443299,0.9553232688298815
[US] 테슬라,0.9042003371966449,0.6843570830790718,0.8640171388056641,0.8594686066847267,0.8622502890076509,0.9799152791114024,0.9621480645803799,0.8648343437516519,0.9285012398294202,0.868466671690207,0.9424026275069604,0.9774799891453126,0.8384089828180583,-0.16000571321737111,0.6401641206077843,0.9210386410566377,0.5037830441994712,0.9557606267440613,-0.4195129490991304,0.8415680906978692,0.8852954244450792,0.8780452188775398,0.8836783620606429,0.9394259156904419,0.9485880080988369,0.9384937344834374,0.9854437198292284,0.99121275754556,0.9908513459309841,0.9123835870318026,0.9123835360573102,0.9899282376462335,0.9871098447442003,0.9870261415151032,0.9284287006739809,0.8432435694480532,0.9823617467867729,0.9061865952097241,0.9810214155704657,0.2254716538858856,0.24514388727020062,-0.9471811374255731,0.9532589744272578,0.910782788077729,0.9044271879672854,0.9536401672591669,-0.47359823589707467,0.9588980688318723,1.0,0.9850591410302009,0.9496143639162705,0.9279321202980421,0.9738623424505758,0.9818092361384245,0.9585218761031012,0.8098320699197273,0.895188557383725
[US] 월마트,0.8828861119416307,0.6489813380699452,0.8310945189994325,0.8263737232339794,0.9017042736863825,0.9787818781954118,0.9544340997595366,0.8353017017732637,0.9106328644005692,0.836176774897823,0.9316190857797444,0.9787357782621583,0.8660721614647713,-0.21338327844474728,0.5919212826388568,0.9081691251368904,0.137953589862131,0.9759920889318253,-0.4738011278786463,0.80634740102514,0.8698157461540285,0.8686843454831411,0.8576970991363886,0.925223032310691,0.9569493658346683,0.926025539513589,0.9810373645061223,0.9850260166246122,0.9849696454402871,0.8817041485665238,0.8821756420740752,0.9817276626793088,0.974225939004942,0.9733324293866774,0.8909031185884564,0.8071332245874694,0.9756959318925028,0.8788212694623232,0.9756694168137121,0.15045487163591614,0.17113973330836663,-0.958576320260316,0.9655921295835164,0.889680978233479,0.8829125562639505,0.9732819753382618,-0.5497696396315757,0.944590215572074,0.9850591410302009,1.0,0.9745546552689145,0.9344275324294747,0.9622992097909909,0.9746963680921166,0.9417875768558985,0.8000537204479297,0.8880566420944734
[US] 코카콜라,0.7760544961980134,0.4895779274622675,0.7178535772619636,0.7141747155725392,0.9591565439880914,0.9450778097867379,0.8815713859372721,0.7151511685323465,0.8131531620432931,0.7211222979659998,0.8435642626502222,0.9632754879559907,0.898812668565859,-0.36604403876839026,0.4373594205923501,0.8092421868729172,0.4001514692654259,0.9201139447806511,-0.6254713252452682,0.6827118241166567,0.754204915854143,0.7626025644850484,0.7420631581876813,0.8348957783389012,0.8910767949292359,0.8363051392054057,0.9576859327267705,0.9488809854431856,0.9491159361577095,0.7845896357404852,0.7850423076359524,0.9407126956531306,0.9212704279970939,0.9191770982449867,0.8125632149947263,0.679683082943449,0.9232884267287894,0.7793454022529511,0.9233142840021794,-0.032817260158781114,-0.01992258764395124,-0.9059956159714699,0.9047455613931052,0.7833916897906842,0.7751954470576208,0.9872562262273836,-0.593088225828827,0.8693530602718565,0.9496143639162705,0.9745546552689145,1.0,0.952906352375508,0.8995677475079888,0.9381051970332897,0.8802336704942294,0.6784837771649633,0.7867415415553607
[US] 제타,0.728613403790588,0.45140002795160783,0.6676988148888874,0.66153342260835,0.9260718740156355,0.900142553526155,0.8323329707451058,0.6699985064441483,0.7634588768663639,0.6820111549044309,0.7934282951815983,0.9231662308608142,0.8947983089599918,-0.34720033545617,0.40622752300404663,0.7490739384308525,0.5181806336090494,0.7213677506593924,-0.6180788723253601,0.6401662046642153,0.6933998151035279,0.7105091774574505,0.6979854784297117,0.7830411599332934,0.8483639958084453,0.7830999483851244,0.9395187078121101,0.9289426213620869,0.9294706600499858,0.751186467254159,0.7514926757860617,0.921932178098378,0.9026578433872574,0.9014231901493158,0.8296927900682055,0.6355282444378244,0.8876722461745792,0.737463869759748,0.8881661590867329,-0.0644510644577337,-0.057916507725024935,-0.8314781816446676,0.7087368096852007,0.7277976765608696,0.71915826871806,0.9686287982898321,-0.44385637846861076,0.834213820426333,0.9279321202980421,0.9344275324294747,0.952906352375508,1.0,0.8441123907714596,0.8931999887814623,0.8342196418772191,0.5989583413749161,0.714074385600135
[US] 이즈코프,0.9654818936666488,0.7988950409652634,0.9406652834544744,0.933647282194051,0.7822555445347946,0.9800514065283147,0.9920073913104509,0.939948393040442,0.9788568842585632,0.9378341069924452,0.9852715488908117,0.9615960229109809,0.7753702770299695,-0.009846649515860723,0.7607608619679332,0.9751386227349558,0.36195893327386697,0.9857228857379614,-0.2653726391453486,0.9202593924534969,0.954958188205308,0.9407108331900911,0.9519572573665398,0.9845090957194194,0.971992375928887,0.9858735868234784,0.9636881481778901,0.979148017532482,0.9785104556841827,0.9616664431728968,0.9615979669540569,0.9814263328807479,0.9870518919676436,0.9866491720551269,0.9411489769947032,0.9228610134531675,0.991043823653083,0.9642709787191975,0.987201288856358,0.3854784748827642,0.40067703779093666,-0.9571247183130985,0.983797413209393,0.9704168737754356,0.9668821189454135,0.8880790073322197,-0.42863708855318394,0.9905196494600986,0.9738623424505758,0.9622992097909909,0.8995677475079888,0.8441123907714596,1.0,0.9851687923508823,0.9855822690141736,0.8870509042514404,0.9537669570334142
[US] 금,0.9289247239231493,0.732877830169726,0.9014231257221436,0.9010081007456584,0.8346122593225354,0.9965642518651989,0.9767634746032711,0.8944980065334628,0.945436456681173,0.9029178768441061,0.9574320247464534,0.9841429370646985,0.8301388975166294,-0.07275694107046914,0.6972678610255315,0.9378282059990449,0.505281211675006,0.9504553474596033,-0.34997512888360305,0.877263448626737,0.9044927116083588,0.8945169673380998,0.910424669293648,0.9586125771904427,0.9607484036611909,0.9578657500431211,0.9822960527895378,0.9902632821256692,0.9905224255088011,0.9367696092630463,0.9372399496521755,0.9900974775235266,0.9898198867029787,0.989186335952985,0.9420950917920345,0.8768373437451907,0.9909254002748772,0.9340127723649088,0.9879000918087487,0.2999071415168315,0.30629822269960494,-0.9405179532859647,0.9468060936064053,0.9296765191824543,0.9241551670350813,0.9210841409081139,-0.41435873225388536,0.9757454432155566,0.9818092361384245,0.9746963680921166,0.9381051970332897,0.8931999887814623,0.9851687923508823,1.0,0.9882851413957942,0.8253106814352205,0.9096897148100938
[US] 은,0.963787600015511,0.8187429110686656,0.9506665331536024,0.9497875906002469,0.7456978056143473,0.9802563767685221,0.9834688039341739,0.9418199336293536,0.9699467168513883,0.9507469969877861,0.9745469964160488,0.9532174481210096,0.7685080002866579,0.06715634814536194,0.7884841325722991,0.9614136562117472,0.4508218857641902,0.9548656365404247,-0.20728928126837998,0.9313904993006412,0.9405691838292647,0.921360436185649,0.9525978524837381,0.979268382394515,0.9608046303461626,0.9775944585394183,0.9593701199855573,0.9727201578153695,0.9729854651586316,0.9712169483113382,0.9719257522899669,0.9760613234013932,0.9839551907652293,0.9836940719164717,0.9660369661594285,0.9324822645296873,0.981948929596353,0.9653697634535914,0.979525265749375,0.4340191365766091,0.43858726349884436,-0.92221431926523,0.9496672142762639,0.9603773004003564,0.9556109035158458,0.8633432689691586,-0.3212155746942445,0.987601951105171,0.9585218761031012,0.9417875768558985,0.8802336704942294,0.8342196418772191,0.9855822690141736,0.9882851413957942,1.0,0.8565144242812949,0.9277804286347024
