Date,Open,High,Low,Close,Volume
2018-11-08,10411,10425,10222,10228,234
2018-11-09,10226,10226,9951,10009,21
2018-11-12,10005,10023,10005,10009,11
2018-11-13,9752,9846,9747,9847,8
2018-11-14,9913,9913,9913,9915,0
2018-11-15,9830,9874,9830,9876,2
2018-11-16,10010,10010,10010,10014,0
2018-11-19,10257,10257,10257,10258,1
2018-11-20,10255,10255,10202,10204,241
2018-11-21,10009,10059,10004,10063,18
2018-11-22,10264,10358,10252,10253,352
2018-11-23,10381,10381,10153,10156,44
2018-11-26,10182,10227,10182,10228,34
2018-11-27,10260,10260,10167,10238,76
2018-11-28,10241,10283,10221,10282,102
2018-11-29,10323,10343,10153,10156,318
2018-11-30,10148,10206,10103,10166,192
2018-12-03,10264,10314,10247,10248,135
2018-12-04,10274,10274,10193,10195,23
2018-12-05,10025,10078,10025,10029,10
2018-12-06,9982,9982,9699,9701,49
2018-12-07,9782,9830,9723,9818,72
2018-12-10,9668,9668,9606,9608,42
2018-12-11,9655,9655,9655,9658,9
2018-12-12,9792,9792,9792,9794,49
2018-12-13,9887,9902,9879,9881,13
2018-12-14,9679,9679,9679,9682,0
2018-12-17,9627,9627,9546,9550,9
2018-12-18,9331,9467,9311,9418,25
2018-12-19,9407,9407,9399,9404,39
2018-12-20,9502,9502,9502,9506,100
2018-12-21,9453,9453,9453,9457,8
2018-12-24,9423,9427,9419,9423,8
2018-12-26,9341,9341,9341,9345,1
2018-12-27,9567,9577,9567,9580,21
2018-12-28,9625,9650,9625,9653,12
2019-01-02,9796,9796,9606,9608,9
2019-01-03,9261,9261,9251,9263,3
2019-01-04,9195,9399,9181,9404,15
2019-01-07,9472,9521,9404,9418,6
2019-01-08,9453,9453,9453,9457,1
2019-01-09,9606,9628,9596,9608,7
2019-01-10,9576,9709,9566,9711,5
2019-01-11,9709,9739,9709,9741,3
2019-01-14,9597,9597,9597,9600,1
2019-01-15,9699,9699,9699,9701,1
2019-01-16,9704,9714,9704,9716,22
2019-01-17,9722,9722,9625,9628,25
2019-01-18,9859,9859,9859,9861,1
2019-01-21,9777,9802,9777,9803,12
2019-01-22,9732,9757,9684,9687,13368
2019-01-23,9650,9650,9650,9653,1
2019-01-24,9732,9785,9732,9774,13302
2019-01-25,9830,9884,9825,9886,94
2019-01-28,9913,9913,9913,9915,0
2019-01-29,9908,9913,9908,9915,25
2019-01-30,9956,10024,9956,10024,385
2019-01-31,10034,10202,10034,10204,31
2019-02-01,10217,10250,10158,10238,96
2019-02-07,10232,10328,10232,10322,453
2019-02-08,10270,10270,10270,10272,3
2019-02-11,10415,10464,10402,10405,33
2019-02-12,10324,10378,10324,10381,17
2019-02-13,10463,10606,10463,10610,71
2019-02-14,10674,10719,10635,10722,580
2019-02-15,10724,10826,10724,10782,267
2019-02-18,10857,10989,10857,10976,1309
2019-02-19,10887,10960,10848,10928,199
2019-02-20,10985,11018,10932,10933,997
2019-02-21,10955,10955,10828,10918,100
2019-02-22,10837,10852,10837,10854,68
2019-02-25,10786,10786,10759,10762,518
2019-02-26,10762,10762,10685,10689,380
2019-02-27,10882,10917,10882,10918,152
2019-02-28,10994,11155,10946,10971,17414
2019-03-04,11145,11153,11141,11147,2015
2019-03-05,11236,11256,11101,11191,192
2019-03-06,11206,11211,11037,11122,586
2019-03-07,11144,11144,10871,10898,28
2019-03-08,10782,10852,10782,10854,148
2019-03-11,10912,10917,10778,10918,18
2019-03-12,11052,11167,11052,11132,895
2019-03-13,11360,11385,11296,11386,31
2019-03-14,11447,11502,11341,11367,2137
2019-03-15,11226,11300,11158,11211,91
2019-03-18,11300,11300,11227,11230,168
2019-03-19,11241,11295,11218,11221,231
2019-03-20,11047,11208,11032,11211,287
2019-03-21,11143,11143,11131,11132,50
2019-03-22,11177,11290,11177,11230,31138
2019-03-25,11057,11057,10956,10956,13
2019-03-26,11032,11129,11032,11122,1060
2019-03-27,11153,11241,11141,11142,291
2019-03-28,11089,11157,11086,11087,21
2019-03-29,11032,11178,11032,11181,20848
2019-04-01,11177,11177,11042,11132,380
2019-04-02,11178,11193,11116,11196,1160
2019-04-03,11192,11252,11192,11255,155
2019-04-04,11256,11256,11141,11147,569
2019-04-05,11256,11256,11062,11063,19002
2019-04-08,11086,11182,11086,11127,622
2019-04-09,11096,11106,11096,11107,217
2019-04-10,11141,11307,11141,11309,843
2019-04-11,11463,11491,11463,11465,1242
2019-04-12,11471,11476,11365,11455,296
2019-04-15,11423,11478,11400,11479,36
2019-04-16,11375,11598,11375,11578,39
2019-04-17,11517,11527,11492,11528,16
2019-04-18,11477,11477,11327,11329,328
2019-04-19,11389,11531,11389,11533,101
2019-04-22,11716,11716,11618,11656,2935
2019-04-23,11530,11530,11498,11499,11
2019-04-24,11613,11613,11423,11474,529
2019-04-25,11389,11506,11389,11455,1030
2019-04-26,11400,11407,11340,11406,250
2019-04-29,11404,11404,11277,11280,48
2019-04-30,11237,11390,11237,11391,1
2019-05-02,11390,11425,11390,11426,157
2019-05-03,11385,11385,11385,11386,1
2019-05-07,11199,11370,11199,11348,453
2019-05-08,11305,11350,11277,11290,39
2019-05-09,11276,11276,10944,11014,605
2019-05-10,11143,11143,11042,11043,92
2019-05-13,11072,11164,10941,10947,655
2019-05-14,10763,11062,10763,11063,33
2019-05-15,11287,11287,11287,11290,0
2019-05-16,11280,11280,11111,11112,14
2019-05-17,11286,11286,11141,11142,320
2019-05-20,11008,11008,11008,11009,8
2019-05-21,11139,11139,11027,11063,16
2019-05-22,11178,11260,11163,11260,1834
2019-05-23,11171,11171,11168,11171,1225
2019-05-24,11076,11076,11013,11014,10
2019-05-27,11075,11119,10909,11038,153
2019-05-28,11012,11109,11012,11107,19
2019-05-29,11092,11092,10981,10981,240
2019-05-30,10797,10797,10797,10800,9
2019-05-31,10865,11136,10865,11137,16
2019-06-03,11026,11081,11004,11019,32
2019-06-04,11091,11101,11081,11102,1903
2019-06-05,11270,11290,11242,11255,1382
2019-06-07,11262,11262,11262,11265,1
2019-06-10,11360,11395,11360,11396,18
2019-06-11,11444,11550,11444,11548,11
2019-06-12,11545,11545,11395,11396,18
2019-06-13,11444,11478,11444,11479,10
2019-06-14,11581,11590,11571,11592,228
2019-06-17,11415,11483,11415,11421,132
2019-06-18,11384,11384,11208,11211,37
2019-06-19,11182,11227,11157,11230,210
2019-06-20,11306,11351,11306,11352,114
2019-06-21,11330,11330,11267,11270,115
2019-06-24,11325,11330,11297,11309,702
2019-06-25,11325,11325,11136,11137,36
2019-06-26,11167,11167,11121,11122,133
2019-06-27,11110,11110,10611,10614,1993
2019-06-28,10609,10664,10444,10447,1398
2019-07-01,10634,10688,10561,10599,1032
2019-07-02,10738,10781,10680,10683,119
2019-07-03,10733,10733,10660,10663,172
2019-07-04,10595,10595,10444,10462,184
2019-07-05,10660,10783,10660,10786,32
2019-07-08,10669,10669,10416,10418,420
2019-07-09,10373,10373,10256,10257,12
2019-07-10,10280,10290,10280,10291,95
2019-07-11,10358,10407,10358,10409,9
2019-07-12,10502,10502,10459,10462,10
2019-07-15,10406,10406,10295,10296,110
2019-07-16,10407,10407,10407,10409,1
2019-07-17,10244,10244,10206,10208,10
2019-07-18,10062,10121,10062,10121,4
2019-07-19,10211,10266,10211,10267,28
2019-07-22,10315,10323,10315,10321,17
2019-07-23,10439,10464,10359,10360,48
2019-07-24,10349,10349,10349,10350,100
2019-07-25,10062,10101,10058,10062,121
2019-07-26,9939,9939,9857,9904,2291
2019-07-29,9806,9806,9596,9598,272
2019-07-30,9658,9751,9619,9720,2222
2019-07-31,9717,9814,9378,9812,1917
2019-08-01,9829,10066,9829,9904,51
2019-08-02,9651,9853,9651,9855,57
2019-08-05,9601,9601,9109,9109,156
2019-08-06,8973,9214,8652,8874,443
2019-08-07,9104,9114,8936,9114,97
2019-08-08,9119,9152,9119,9129,27
2019-08-09,9255,9255,9255,9256,2
2019-08-12,9123,9158,9123,9158,3
2019-08-13,9133,9133,9001,9002,1
2019-08-14,9114,9114,9114,9114,21
2019-08-16,9010,9094,8965,9094,57
2019-08-19,9075,9075,9075,9075,1
2019-08-20,9170,9369,9170,9373,43
2019-08-21,9535,9535,9535,9538,1
2019-08-22,9641,9641,9480,9533,2146
2019-08-23,9441,9441,9403,9421,75
2019-08-26,9201,9214,8906,8909,214
2019-08-27,9072,9106,8955,8958,292
2019-08-28,9044,9265,8960,9266,156
2019-08-29,9291,9305,9191,9275,67
2019-08-30,9378,9421,9353,9407,385
2019-09-02,9362,9474,9362,9459,155
2019-09-03,9421,9461,9388,9402,53
2019-09-04,9416,9456,9386,9459,78
2019-09-05,9524,9524,9476,9484,192
2019-09-06,9501,9534,9476,9504,22
2019-09-09,9574,9607,9383,9387,58
2019-09-10,9393,9393,9273,9280,68
2019-09-11,9301,9336,9282,9339,53
2019-09-16,9377,9499,9334,9499,84
2019-09-17,9457,9702,9452,9641,1318
