Date,Open,High,Low,Close,Volume
2018-09-12,9610,9635,9416,9456,906492
2018-09-13,9458,9519,9420,9422,711377
2018-09-14,9548,9585,9470,9575,603764
2018-09-17,9628,9687,9563,9628,505636
2018-09-18,9565,9815,9556,9800,489956
2018-09-19,9908,9908,9739,9785,511990
2018-09-20,9769,9769,9605,9657,475458
2018-09-21,9732,9732,9640,9736,563409
2018-09-27,9726,9961,9693,9897,530283
2018-09-28,9908,9999,9763,9849,482463
2018-10-01,9873,9937,9773,9805,435490
2018-10-02,9817,9924,9625,9653,457408
2018-10-04,9653,9673,9342,9374,426121
2018-10-05,9365,9365,9082,9185,463413
2018-10-08,9117,9306,9081,9083,434354
2018-10-10,9166,9166,8910,9026,445264
2018-10-11,8762,8835,8606,8631,483932
2018-10-12,8631,9084,8631,9021,517852
2018-10-15,9071,9167,9007,9074,484033
2018-10-16,9168,9196,9042,9108,397801
2018-10-17,9243,9336,9173,9223,409935
2018-10-18,9277,9282,9107,9132,544833
2018-10-19,9076,9249,8964,9199,480730
2018-10-22,9207,9460,9115,9460,635473
2018-10-23,9398,9417,8997,9046,664521
2018-10-24,9172,9190,8737,8866,584165
2018-10-25,8640,9017,8545,9021,521961
2018-10-26,9104,9162,8589,8798,590163
2018-10-29,8925,9021,8629,8664,282427
2018-10-30,8604,8838,8545,8794,264354
2018-10-31,8796,8906,8690,8906,275256
2018-11-01,8958,9030,8723,8726,290799
2018-11-02,8866,9155,8866,9156,293803
2018-11-05,9023,9080,8912,9060,261374
2018-11-06,9109,9137,8920,9011,270010
2018-11-07,9007,9075,8840,8886,233553
2018-11-08,9000,9121,8959,8962,692702
2018-11-09,8958,9016,8742,8746,259024
2018-11-12,8684,8745,8631,8697,246861
2018-11-13,8560,8761,8409,8766,258146
2018-11-14,8732,8750,8641,8674,243523
2018-11-15,8636,8791,8594,8794,187941
2018-11-16,8794,8868,8728,8756,237840
2018-11-19,8747,8877,8747,8813,278017
2018-11-20,8737,8781,8562,8582,258529
2018-11-21,8436,8616,8396,8617,278010
2018-11-22,8614,8619,8499,8529,259619
2018-11-23,8649,8649,8183,8191,335997
2018-11-26,8203,8270,8144,8268,276631
2018-11-27,8354,8394,8223,8365,307582
2018-11-28,8385,8408,8222,8258,237397
2018-11-29,8365,8409,8276,8278,243253
2018-11-30,8353,8395,8306,8308,278110
2018-12-03,8435,8655,8435,8640,261114
2018-12-04,8656,8656,8509,8558,290336
2018-12-05,8386,8472,8338,8428,204027
2018-12-06,8423,8423,8149,8191,249844
2018-12-07,8215,8293,8139,8215,271892
2018-12-10,8095,8133,7904,7978,238519
2018-12-11,8018,8032,7967,7988,377876
2018-12-12,8047,8171,8047,8153,199476
2018-12-13,8198,8327,8158,8253,231231
2018-12-14,8274,8308,8038,8095,255058
2018-12-17,8072,8124,8019,8081,231908
2018-12-18,7911,8014,7851,7902,225991
2018-12-19,7916,8215,7916,8186,274019
2018-12-20,8115,8186,8018,8133,373958
2018-12-21,8121,8399,8106,8355,252981
2018-12-24,8309,8357,8233,8308,339593
2018-12-26,8126,8298,8121,8273,344747
2018-12-27,8493,8503,8335,8336,418946
2018-12-28,8395,8439,8258,8336,276972
2019-01-02,8404,8434,8005,8037,585108
2019-01-03,8037,8066,7832,7844,599660
2019-01-04,7784,7881,7691,7882,841437
2019-01-07,8038,8293,8038,8249,734053
2019-01-08,8313,8313,8183,8249,685995
2019-01-09,8290,8477,8272,8462,785998
2019-01-10,8464,8502,8395,8490,744186
2019-01-11,8507,8550,8454,8485,696529
2019-01-14,8462,8472,8361,8428,6861
2019-01-15,8425,8599,8401,8558,14482
2019-01-16,8595,8674,8556,8645,15200
2019-01-17,8661,8670,8500,8510,13234
2019-01-18,8550,8636,8542,8549,7808
2019-01-21,8580,8604,8479,8539,47236
2019-01-22,8620,8620,8470,8500,17051
2019-01-23,8464,8560,8439,8519,3543
2019-01-24,8474,8507,8439,8477,9152
2019-01-25,8453,8759,8419,8756,96506
2019-01-28,8794,8813,8689,8721,28890
2019-01-29,8689,8736,8645,8736,14114
2019-01-30,8776,8858,8698,8817,29309
2019-01-31,8909,8909,8689,8711,19411
2019-02-01,8708,8784,8708,8716,22198
2019-02-07,8770,8957,8750,8957,95991
2019-02-08,8891,8940,8791,8842,32386
2019-02-11,8868,8887,8771,8847,9577
2019-02-12,8853,8901,8796,8827,8963
2019-02-13,8863,8928,8863,8928,28099
2019-02-14,8896,8968,8814,8972,10939
2019-02-15,8968,8968,8820,8886,12591
2019-02-18,8926,9061,8926,9064,20284
2019-02-19,9102,9221,9019,9185,119236
2019-02-20,9214,9253,9148,9213,14966
2019-02-21,9221,9235,9107,9137,12912
2019-02-22,9121,9121,8868,8967,53583
2019-02-25,8968,9030,8940,9026,40965
2019-02-26,9039,9039,8915,8947,15138
2019-02-27,8940,8977,8896,8977,9931
2019-02-28,9001,9050,8850,8856,12827
2019-03-04,8959,8997,8820,8861,40105
2019-03-05,8835,8835,8601,8612,40198
2019-03-06,8641,8712,8604,8674,12938
2019-03-07,8693,8698,8517,8549,23478
2019-03-08,8555,8599,8484,8549,27619
2019-03-11,8535,8535,8353,8462,39001
2019-03-12,8504,8565,8504,8544,35624
2019-03-13,8517,8525,8430,8519,27242
2019-03-14,8547,8575,8517,8563,13622
2019-03-15,8542,8624,8532,8592,14212
2019-03-18,8595,8605,8490,8500,25054
2019-03-19,8513,8614,8513,8549,34651
2019-03-20,8535,8535,8376,8477,41191
2019-03-21,8594,8804,8594,8751,67893
2019-03-22,8746,8780,8651,8689,20862
2019-03-25,8482,8515,8386,8413,53156
2019-03-26,8428,8442,8376,8403,12901
2019-03-27,8399,8399,8319,8375,26464
2019-03-28,8332,8332,8188,8206,27397
2019-03-29,8203,8203,8019,8206,25265
2019-04-01,8214,8361,8214,8351,28875
2019-04-02,8361,8400,8311,8332,23293
2019-04-03,8300,8462,8300,8462,26098
2019-04-04,8467,8511,8405,8438,34955
2019-04-05,8507,8507,8415,8467,23257
2019-04-08,8469,8560,8469,8534,14024
2019-04-09,8624,8624,8522,8597,11235
2019-04-10,8567,8572,8469,8573,8470
2019-04-11,8587,8629,8587,8597,18688
2019-04-12,8587,8651,8557,8627,12080
2019-04-15,8641,8675,8606,8622,12884
2019-04-16,8611,8626,8557,8627,24488
2019-04-17,8616,8670,8601,8631,6281
2019-04-18,8656,8703,8509,8534,9202
2019-04-19,8555,8555,8513,8539,11055
2019-04-22,8555,8599,8499,8534,5049
2019-04-23,8542,8545,8509,8544,4742
2019-04-24,8520,8530,8386,8423,11223
2019-04-25,8398,8413,8348,8389,7139
2019-04-26,8370,8370,8262,8288,15283
2019-04-29,8266,8378,8246,8380,6603
2019-04-30,8392,8397,8263,8347,10578
2019-05-02,8305,8400,8305,8395,17221
2019-05-03,8397,8430,8363,8410,21065
2019-05-07,8274,8299,8242,8268,12132
2019-05-08,8162,8215,8162,8200,8077
2019-05-09,8176,8176,7816,7829,41297
2019-05-10,7807,7933,7699,7820,108216
2019-05-13,7724,7788,7613,7624,54472
2019-05-14,7505,7661,7475,7560,35986
2019-05-15,7591,7844,7586,7838,9480
2019-05-16,7827,7852,7659,7669,23501
2019-05-17,7709,7796,7613,7629,8778
2019-05-20,7671,7689,7446,7449,7562
2019-05-21,7446,7552,7446,7508,6617
2019-05-22,7581,7581,7505,7555,17378
2019-05-23,7548,7548,7466,7526,10421
2019-05-24,7451,7494,7402,7464,11558
2019-05-27,7446,7552,7432,7489,8527
2019-05-28,7441,7514,7417,7469,7241
2019-05-29,7470,7470,7363,7400,15584
2019-05-30,7460,7656,7460,7595,133083
2019-05-31,7589,7690,7540,7664,16201
2019-06-03,7609,7781,7594,7782,69789
2019-06-04,7778,7917,7768,7902,104522
2019-06-05,7973,7983,7790,7801,48911
2019-06-07,7834,7879,7792,7829,53449
2019-06-10,7894,7894,7806,7892,12496
2019-06-11,7901,7967,7806,7941,36372
2019-06-12,7937,7937,7836,7872,18705
2019-06-13,7923,8015,7900,7999,65635
2019-06-14,7976,7976,7870,7906,21960
2019-06-17,7913,7913,7822,7825,25091
2019-06-18,7826,7856,7794,7801,5919
2019-06-19,7922,7927,7816,7872,6821
