Date,Open,High,Low,Close,Volume
2024-07-09,9944,10384,9920,10271,1696682
2024-07-10,10389,11011,10364,10967,2365628
2024-07-11,11111,11382,10953,10958,2967231
2024-07-12,10912,11120,10670,10720,1860228
2024-07-15,10794,11164,10724,10878,1632743
2024-07-16,10947,10957,10487,10799,2910504
2024-07-17,10799,10833,10305,10310,2268900
2024-07-18,10112,10246,9757,9940,1590737
2024-07-19,9826,10196,9643,9994,1859007
2024-07-22,9944,10048,9435,9653,1137523
2024-07-23,9776,10735,9579,10676,2420741
2024-07-24,10735,11120,10587,10765,1766077
2024-07-25,10408,10606,9702,9732,1568451
2024-07-26,9885,10029,9431,9461,1366814
2024-07-29,9519,9821,9277,9416,724154
2024-07-30,9381,9381,8872,9085,2016521
2024-07-31,8936,9208,8891,9055,644810
2024-08-01,9396,9613,9248,9248,1253463
2024-08-02,8877,8937,8359,8369,1096880
2024-08-05,7914,8190,7143,7608,884739
2024-08-06,7973,8402,7805,8230,1078906
2024-08-07,8249,8625,8156,8492,731888
2024-08-08,8211,8354,8136,8211,731002
2024-08-09,8507,8635,8462,8522,1608161
2024-08-12,8600,8644,8392,8556,742255
2024-08-13,8610,8650,8274,8339,1071067
2024-08-14,8526,8773,8457,8472,826403
2024-08-16,8754,8907,8744,8853,868458
2024-08-19,8852,8867,8625,8650,642439
2024-08-20,8842,8995,8778,8902,645547
2024-08-21,8818,9075,8729,8947,792172
2024-08-22,9248,9262,8828,8927,1000772
2024-08-23,8734,8932,8694,8853,473704
2024-08-26,8902,9040,8611,8616,432415
2024-08-27,8551,8556,8205,8517,612629
2024-08-28,8472,8516,8279,8497,595200
2024-08-29,8299,8398,8087,8191,2099403
2024-08-30,8274,8393,8181,8354,2012889
2024-09-02,8378,8378,8018,8023,997134
2024-09-03,8017,8190,7918,7983,802103
2024-09-04,7553,8002,7523,7563,1321608
2024-09-05,7593,7647,7030,7119,1491078
2024-09-06,7104,7118,6768,6941,1453039
2024-09-09,6773,7212,6629,7208,984222
2024-09-10,7291,7489,7217,7262,989063
2024-09-11,7316,7746,7316,7583,2704071
2024-09-12,7805,7953,7760,7835,1650969
2024-09-13,7934,7934,7741,7791,679725
2024-09-19,7939,8364,7939,8364,775261
2024-09-20,8615,8679,8368,8477,1889296
2024-09-23,8472,8645,8448,8621,1901882
2024-09-24,8664,8862,8664,8739,1404501
2024-09-25,8862,9059,8649,8724,914912
2024-09-26,8932,9124,8858,9110,1492149
2024-09-27,9272,9272,8922,8927,1158706
2024-09-30,8911,9005,8822,8897,385728
2024-10-02,8838,8942,8670,8794,433910
2024-10-04,8848,8996,8675,8962,702328
2024-10-07,9035,9357,8848,9278,1125348
2024-10-08,9149,9189,8942,8942,753784
2024-10-10,9040,9129,8986,8986,1299742
2024-10-11,8986,9040,8744,8764,1471047
2024-10-14,8848,9297,8744,9263,1012714
2024-10-15,9317,9317,9099,9169,1816552
2024-10-16,8991,8991,8808,8863,2371690
2024-10-17,9000,9188,8990,9055,1726931
2024-10-18,9095,9159,8882,8952,1518467
2024-10-21,9040,9139,8932,8957,727643
2024-10-22,8971,9045,8793,8917,828844
2024-10-23,8981,8996,8744,8962,990932
2024-10-24,8892,8922,8734,8799,998596
2024-10-25,8897,9267,8694,8823,3280965
2024-10-28,8897,9124,8803,8833,1769260
2024-10-29,8832,8981,8818,8902,1233409
2024-10-30,8896,9015,8822,8892,758496
2024-10-31,8783,8783,8610,8665,400481
2024-11-01,8606,8709,8448,8626,388200
2024-11-04,8635,9079,8561,9060,696678
2024-11-05,8996,9134,8947,9046,269806
2024-11-06,9193,9569,9075,9179,1336547
2024-11-07,9317,9480,9119,9421,1096455
2024-11-08,9465,9791,9391,9658,753044
2024-11-11,9652,10077,9647,9885,1056860
2024-11-12,10003,10171,9410,9475,1021276
2024-11-13,9302,9336,8833,8838,1712318
2024-11-14,8922,9267,8922,9100,1110521
2024-11-15,9026,9080,8640,8784,1569254
2024-11-18,8788,8877,8507,8601,1012143
2024-11-19,8585,8877,8521,8833,711070
2024-11-20,8922,9070,8695,8695,1233181
2024-11-21,8700,8789,8477,8547,1652130
2024-11-22,8595,8733,8358,8398,1019718
2024-11-25,8576,8882,8502,8853,1068520
2024-11-26,8798,8813,8596,8680,1412303
2024-11-27,8739,8882,8670,8690,580715
2024-11-28,8710,8710,8408,8463,1492381
2024-11-29,8462,8511,8195,8413,1043183
2024-12-02,8487,8532,8235,8285,2079568
2024-12-03,8299,8779,8299,8779,931031
2024-12-04,8595,8793,8447,8744,1669074
2024-12-05,8808,8966,8749,8838,641968
2024-12-06,8817,8817,8402,8640,1269937
2024-12-09,8314,8566,8294,8334,542660
2024-12-10,8304,8768,8304,8719,509521
2024-12-11,8684,8961,8610,8907,1005068
2024-12-12,9060,9119,8911,8991,6131840
2024-12-13,8990,9144,8941,8986,2744810
2024-12-16,9134,9425,9124,9302,4618143
2024-12-17,9302,9480,9158,9406,4187558
2024-12-18,9401,9401,9184,9184,4304967
2024-12-19,8942,9213,8927,9125,4650016
2024-12-20,9119,9119,8852,8902,593020
2024-12-23,9035,9277,9035,9248,802658
2024-12-24,9282,9332,8907,9189,1196967
2024-12-26,9273,9273,9095,9120,418417
2024-12-27,9139,9213,8941,9090,529971
2024-12-30,9001,9194,8922,9130,749563
2025-01-02,9168,9637,9094,9554,651329
2025-01-03,9564,9643,9435,9584,517909
2025-01-06,9717,9851,9490,9624,785640
2025-01-07,9663,9801,9564,9683,1797114
2025-01-08,9603,9747,9515,9599,926525
2025-01-09,9584,9979,9539,9945,973418
2025-01-10,9959,10097,9761,9841,724463
2025-01-13,9930,9989,9811,9851,600951
2025-01-14,9939,10122,9875,10009,689505
2025-01-15,10122,10350,9984,10350,944179
2025-01-16,10502,10863,10418,10730,1377797
2025-01-17,11046,11392,10898,11269,4993044
2025-01-20,11421,11451,10700,10715,2800824
2025-01-21,10828,10903,10680,10740,1481167
2025-01-22,10953,11289,10933,11210,2167539
2025-01-23,11308,11624,11234,11373,1988308
2025-01-24,11471,11999,11461,11906,3443486
2025-01-31,11194,11233,10808,11046,2520833
2025-02-03,10735,10858,10616,10686,1994288
2025-02-04,10957,11164,10818,10982,1340464
2025-02-05,11017,11066,10750,10785,896647
2025-02-06,10982,11145,10814,11086,1514926
2025-02-07,11016,11051,10774,10814,1188347
2025-02-10,10656,10656,10444,10459,1532029
2025-02-11,10591,10744,10512,10631,1543658
