Date,Open,High,Low,Close,Volume
2014-03-03,18219,18272,18030,18272,5300
2014-03-04,18036,18204,17978,18002,3658
2014-03-05,18139,18204,18018,18156,3085
2014-03-06,18139,18144,17965,18053,1507
2014-03-07,18144,18144,17847,17905,5292
2014-03-10,17870,17870,17692,17695,3168
2014-03-11,17755,17900,17687,17900,1798
2014-03-12,18069,18069,17723,17723,1206
2014-03-13,17852,17852,17589,17589,3565
2014-03-14,17431,17507,17343,17507,914
2014-03-17,17517,17826,17517,17768,1847
2014-03-18,17938,17944,17804,17924,925
2014-03-19,17920,18006,17900,17956,584
2014-03-20,17878,17878,17673,17746,1839
2014-03-21,17900,17982,17865,17965,25970
2014-03-24,18149,18149,17948,18036,948
2014-03-25,18006,18086,18006,18049,14939
2014-03-26,18125,18374,18125,18374,3247
2014-03-27,18400,18572,18354,18572,2948
2014-03-28,18441,18599,18437,18539,2487
2014-03-31,18650,18701,18452,18701,5659
2014-04-01,18650,18724,18592,18646,33323
2014-04-02,18833,18833,18716,18833,4597
2014-04-03,18877,18877,18537,18537,2060
2014-04-04,18603,18732,18584,18650,1247
2014-04-07,18650,18650,18397,18505,25158
2014-04-08,18397,18519,18397,18519,2590
2014-04-09,18537,18572,18106,18253,10606
2014-04-10,18384,18384,17951,18125,17890
2014-04-11,17990,18125,17960,18115,1481
2014-04-14,18086,18248,18086,18226,2976
2014-04-15,18430,18430,17997,18094,2463
2014-04-16,18134,18134,18021,18098,10110
2014-04-17,18204,18204,17944,18122,2361
2014-04-18,18091,18243,18091,18243,5658
2014-04-21,18134,18195,18053,18094,1470
2014-04-22,18086,18167,18006,18167,2480
2014-04-23,18269,18272,18086,18086,521
2014-04-24,18118,18118,17978,18094,1964
2014-04-25,18010,18010,17746,17788,4049
2014-04-28,17779,17941,17763,17941,709
2014-04-29,17970,17973,17880,17887,1785
2014-04-30,17905,17920,17599,17749,6106
2014-05-02,17735,17735,17378,17465,33336
2014-05-07,17491,17491,17271,17320,2391
2014-05-08,17390,17604,17308,17604,2473
2014-05-09,17540,17637,17519,17609,945
2014-05-12,17596,17596,17390,17523,35466
2014-05-13,17568,17763,17531,17699,1180
2014-05-14,17835,18092,17783,18092,5630
2014-05-15,18123,18163,18054,18123,4204
2014-05-16,18014,18058,17811,17865,10423
2014-05-19,17887,17896,17800,17892,1280
2014-05-20,17843,17847,17676,17714,18017
2014-05-21,17706,17860,17681,17807,1582
2014-05-22,17978,17978,17746,17887,5399
2014-05-23,17944,18006,17900,17944,3975
2014-05-26,18002,18025,17920,17924,1148
2014-05-27,17973,17973,17665,17783,1566
2014-05-28,17706,17874,17699,17874,2913
2014-05-29,17754,17874,17754,17763,366
2014-05-30,17847,17870,17681,17719,1659
2014-06-02,17706,17719,17613,17665,2189
2014-06-03,17637,17719,17371,17719,3002
2014-06-05,17641,17706,17535,17613,10666
2014-06-09,17676,17735,17609,17665,1852
2014-06-10,17783,17783,17691,17709,454
2014-06-11,17833,17847,17691,17763,1778
2014-06-12,17800,17800,17709,17800,739
2014-06-13,17800,17800,17645,17791,2375
2014-06-16,17665,17726,17637,17694,384
2014-06-17,17665,17933,17649,17924,2103
2014-06-18,17924,17924,17649,17649,44683
2014-06-19,17754,17787,17549,17703,830
2014-06-20,17613,17625,17334,17357,10810
2014-06-23,17296,17362,17248,17271,4595
2014-06-24,17231,17437,17170,17406,2700
2014-06-25,17446,17446,17344,17446,699
2014-06-26,17609,17658,17531,17649,2767
2014-06-27,17604,17787,17560,17703,7877
2014-06-30,17731,17787,17568,17787,1922
2014-07-01,17676,17676,17482,17555,1784
2014-07-02,17620,17620,17482,17555,2850
2014-07-03,17535,17555,17458,17555,1076
2014-07-04,17580,17580,17535,17570,863
2014-07-07,17535,17535,17387,17442,729
2014-07-08,17515,17523,17353,17411,829
2014-07-09,17362,17398,17248,17398,2738
2014-07-10,17324,17502,17320,17502,5515
2014-07-11,17475,17475,17288,17288,7903
2014-07-14,17442,17442,17269,17296,1808
2014-07-15,17305,17676,17305,17633,4764
2014-07-16,17783,17909,17691,17811,10076
2014-07-17,17970,17970,17811,17816,6309
2014-07-18,17706,17860,17706,17860,1499
2014-07-21,17840,17920,17599,17649,776
2014-07-22,17742,17783,17649,17723,927
2014-07-23,17676,17681,17540,17580,688
2014-07-24,17676,17676,17498,17649,1009
2014-07-25,17800,17833,17637,17763,2305
2014-07-28,17746,17749,17568,17709,1349
2014-07-29,17746,18280,17746,18274,8801
2014-07-30,18310,18464,18263,18406,26034
2014-07-31,18406,18578,18401,18578,4105
2014-08-01,18538,18543,18326,18543,832
2014-08-04,18543,18658,18310,18420,3491
2014-08-05,18338,18343,18225,18250,784
2014-08-06,18255,18299,17997,18006,576
2014-08-07,18150,18184,18042,18042,1373
2014-08-08,17944,17990,17847,17865,743
2014-08-11,18058,18058,17909,17933,122
2014-08-12,18010,18083,17912,17912,824
2014-08-13,17951,18168,17905,18168,2649
2014-08-14,18054,18184,17990,17990,500
2014-08-18,18126,18126,17803,17803,911
