Date,Open,High,Low,Close,Volume
2020-08-21,9989,10174,9989,10119,27783
2020-08-24,10089,10089,9855,9855,1852
2020-08-25,9859,9859,9795,9820,3291
2020-08-26,9790,9810,9725,9790,4606
2020-08-27,9795,9820,9760,9760,202
2020-08-28,9745,9745,9655,9660,7049
2020-08-31,9670,9670,9495,9495,208
2020-09-01,9525,9555,9525,9555,12
2020-09-02,9395,9395,9336,9336,502
2020-09-03,9450,9515,9435,9470,5745
2020-09-04,9605,9605,9525,9525,30142
2020-09-07,9445,9450,9400,9425,1253
2020-09-08,9415,9495,9375,9490,23051
2020-09-09,9505,9555,9480,9555,1213
2020-09-10,9520,9590,9505,9505,10887
2020-09-11,9515,9550,9500,9550,3
2020-09-14,9540,9550,9540,9550,2
2020-09-15,9550,9550,9510,9510,205
2020-09-16,9510,9545,9450,9545,9
2020-09-17,9505,9580,9495,9520,27893
2020-09-18,9530,9530,9470,9470,2539
2020-09-21,9470,9700,9430,9615,1631
2020-09-22,9595,9760,9595,9755,2716
2020-09-23,9705,9780,9680,9750,2349
2020-09-24,9864,10044,9845,10044,3068
2020-09-25,10049,10049,9994,10014,2852
2020-09-28,9954,9984,9835,9835,3725
2020-09-29,9830,9830,9775,9775,2355
2020-10-05,9780,9780,9695,9770,36074
2020-10-06,9795,9795,9795,9795,0
2020-10-07,9790,9855,9790,9835,266
2020-10-08,9864,9909,9850,9909,1293
2020-10-12,9850,9909,9845,9884,32424
2020-10-13,9884,9979,9845,9934,3082
2020-10-14,10009,10009,9994,9994,3476
2020-10-15,10094,10269,10094,10259,57437
2020-10-16,10194,10348,10189,10249,23501
2020-10-19,10244,10403,10239,10363,6939
2020-10-20,10543,10553,10334,10334,2023
2020-10-21,10388,10443,10279,10279,9671
2020-10-22,10393,10533,10368,10533,9155
2020-10-23,10543,10653,10543,10603,139
2020-10-26,10833,11042,10833,10982,4465
2020-10-27,10982,11027,10663,10833,5259
2020-10-28,10638,10678,10488,10488,46564
2020-10-29,10488,10488,10159,10184,4861
2020-10-30,10194,10294,10134,10294,834
2020-11-02,10294,10324,10164,10249,515
2020-11-03,10239,10294,10159,10294,2491
2020-11-04,10239,10314,10049,10109,6659
2020-11-05,10079,10114,10069,10079,3086
2020-11-06,10159,10408,10149,10378,3725
2020-11-09,10329,10403,10329,10378,2437
2020-11-10,10433,10603,10433,10513,14184
2020-11-11,10568,10788,10558,10653,27531
2020-11-12,10598,10718,10518,10668,20719
2020-11-13,10718,10847,10713,10718,26054
2020-11-16,10703,10852,10703,10852,18834
2020-11-17,10977,11037,10977,10977,1287
2020-11-18,10977,11002,10763,10763,1151
2020-11-19,10783,10783,10633,10648,1072
2020-11-20,10598,10598,10468,10468,1955
2020-11-23,10538,10708,10538,10708,1756
2020-11-24,10673,10917,10673,10833,2316
2020-11-25,10892,10892,10728,10798,4325
2020-11-26,10842,10842,10698,10698,271
2020-11-27,10693,10693,10548,10558,2589
2020-11-30,10583,10583,10458,10473,7128
2020-12-01,10448,10583,10433,10538,1963
2020-12-02,10568,10728,10568,10578,2051
2020-12-03,10623,10628,10478,10483,2015
2020-12-04,10528,10608,10473,10473,1078
2020-12-07,10428,10443,10139,10139,3257
2020-12-08,10129,10403,10009,10403,8329
2020-12-09,10339,10508,10329,10498,6551
2020-12-10,10513,10513,10329,10329,1053
2020-12-11,10294,10294,10289,10289,102
2020-12-14,10279,10279,10159,10179,2220
2020-12-15,10259,10259,10214,10219,953
2020-12-16,10269,10269,10149,10149,1022
2020-12-17,10099,10124,9999,10124,494
2020-12-18,10089,10119,10084,10119,2855
2020-12-21,10049,10049,9864,9909,23629
2020-12-22,9909,10054,9835,10054,825
2020-12-23,10054,10269,9954,10239,26592
2020-12-24,10259,10388,10219,10329,16601
2020-12-28,10339,10378,10309,10319,527
2020-12-29,10189,10259,10064,10064,2479
2020-12-30,10099,10348,10099,10348,2146
2021-01-04,10358,10758,10358,10678,1959
2021-01-05,10678,10828,10628,10778,2403
2021-01-06,10828,10972,10783,10783,1847
2021-01-07,10927,11117,10912,11002,2006
2021-01-08,11192,11496,11192,11431,10136
2021-01-11,11576,11776,11446,11476,6366
2021-01-12,11401,11471,11242,11411,2287
2021-01-13,11391,11496,11376,11481,462
2021-01-14,11486,11676,11456,11676,234
2021-01-15,11616,11681,11536,11571,1101
2021-01-18,11591,11621,11436,11596,695
2021-01-19,11571,11870,11536,11716,6115
2021-01-20,11870,11875,11396,11526,1138
2021-01-21,11481,11701,11481,11691,1426
2021-01-22,11736,11830,11676,11676,723
2021-01-25,11626,11656,11516,11576,816
2021-01-26,11561,11561,11327,11381,19873
2021-01-27,11371,11531,11371,11446,18637
2021-01-28,11456,11516,11361,11486,1474
2021-01-29,11516,11626,11401,11561,1510
2021-02-01,11566,11566,11307,11361,1344
2021-02-02,11426,11596,11426,11536,368
2021-02-03,11566,11681,11566,11601,2022
2021-02-04,11551,11591,11516,11516,86
2021-02-05,11531,11636,11496,11636,192
2021-02-08,11676,11691,11651,11651,642
2021-02-09,11761,11776,11661,11686,600
2021-02-10,11656,11776,11656,11711,994
2021-02-15,11830,11830,11661,11666,2004
2021-02-16,11726,11975,11701,11920,2630
2021-02-17,11885,11900,11840,11880,403
2021-02-18,11900,11900,11811,11821,327
2021-02-19,11890,11990,11890,11905,383
2021-02-22,11995,12100,11995,12045,907790
2021-02-23,12025,12315,12025,12300,760817
2021-02-24,12295,12469,12175,12429,1110837
2021-02-25,12429,12444,12290,12305,10814
2021-02-26,12320,12444,12220,12344,12130
2021-03-02,12374,12374,12150,12180,1618
2021-03-03,12225,12235,12095,12235,895
2021-03-04,12220,12339,12125,12130,850
2021-03-05,12110,12190,12100,12100,35989
2021-03-08,12170,12255,12130,12245,123900
2021-03-09,12310,12384,12195,12270,523
2021-03-10,12195,12225,12120,12165,789
2021-03-11,12220,12255,12160,12170,560487
2021-03-12,12185,12195,12055,12055,100928
2021-03-15,12070,12085,12055,12055,985108
2021-03-16,12010,12010,11850,11850,926143
2021-03-17,11821,11860,11761,11781,4173
2021-03-18,11781,11845,11766,11816,345
2021-03-19,11801,11801,11671,11686,2081
2021-03-22,11711,11731,11651,11666,17
2021-03-23,11586,11586,11541,11556,138
2021-03-24,11551,11551,11411,11416,48
2021-03-25,11436,11561,11436,11521,41
2021-03-26,11501,11646,11501,11621,2838
2021-03-29,11586,11641,11571,11641,15
2021-03-30,11641,11776,11641,11776,7086
2021-03-31,11845,11855,11811,11835,4362
2021-04-01,11935,11935,11786,11786,193
2021-04-02,11885,11960,11885,11955,5748
2021-04-05,11955,12040,11955,12040,255
2021-04-06,12095,12155,12080,12100,47058
2021-04-07,12155,12165,12105,12130,15005
2021-04-08,12060,12075,11965,11995,15167
2021-04-09,11960,11960,11811,11855,562
2021-04-12,11860,11860,11736,11736,224
2021-04-13,11731,11731,11656,11656,31
2021-04-14,11646,11716,11606,11716,58
2021-04-15,11716,11801,11716,11776,3235
2021-04-16,11751,11751,11641,11641,974
2021-04-19,11671,11671,11476,11491,1238
2021-04-20,11496,11661,11496,11631,888
2021-04-21,11586,11616,11561,11601,70
2021-04-22,11596,11621,11546,11546,65
2021-04-23,11546,11556,11506,11556,9
2021-04-26,11636,11681,11621,11646,691
2021-04-27,11696,11830,11691,11830,190
2021-04-28,11890,12070,11830,12045,6781
2021-04-29,12045,12205,11995,12175,6904
2021-04-30,12155,12305,12145,12145,1027
2021-05-03,12130,12484,12130,12439,12908
2021-05-04,12509,12654,12369,12424,41612
2021-05-06,12414,12629,12414,12534,12873
2021-05-07,12504,12504,12369,12439,1759
2021-05-10,12439,12464,12359,12379,2186
2021-05-11,12434,12474,12399,12409,266
2021-05-12,12414,12449,12389,12419,237
2021-05-13,12404,12429,12399,12429,2093
2021-05-14,12419,12464,12300,12300,410
2021-05-17,12280,12280,12180,12195,91
2021-05-18,12235,12295,12200,12200,1782
2021-05-20,12190,12210,12150,12150,634
2021-05-21,12150,12150,12110,12135,7681
2021-05-24,12260,12384,12260,12384,394
2021-05-25,12384,12414,12235,12235,413
2021-05-26,12285,12310,12260,12270,104
2021-05-27,12290,12290,12140,12140,594
2021-05-28,12195,12215,12180,12210,204
2021-05-31,12260,12260,12140,12225,76
2021-06-01,12185,12329,12185,12250,188
2021-06-02,12324,12429,12324,12429,216
2021-06-03,12449,12449,12374,12374,121
2021-06-04,12379,12414,12379,12414,90
2021-06-07,12449,12494,12449,12474,107
2021-06-08,12429,12489,12394,12419,424
2021-06-09,12364,12464,12364,12464,83
2021-06-10,12414,12434,12220,12220,96
2021-06-11,12275,12310,12225,12280,427
2021-06-14,12280,12280,12165,12195,42
2021-06-15,12235,12295,12235,12285,179
2021-06-16,12339,12364,12339,12364,21
2021-06-17,12374,12374,12190,12245,129
2021-06-18,12155,12155,11965,12010,3509
2021-06-21,11955,11965,11870,11895,14516
2021-06-22,11930,12030,11930,12020,1612
2021-06-23,11950,11960,11925,11960,2515
2021-06-24,11970,12105,11970,12060,5203
2021-06-25,12080,12180,12080,12180,5863
2021-06-28,12215,12215,12155,12155,11341
2021-06-29,12125,12125,11985,12065,33232
2021-06-30,12060,12060,11985,12010,21
2021-07-01,11975,11975,11826,11826,496
2021-07-02,11875,11875,11776,11776,26
2021-07-05,11736,11736,11636,11636,114
2021-07-06,11726,11786,11726,11771,25
2021-07-07,11746,11756,11651,11711,53
2021-07-08,11771,11806,11771,11791,447
2021-07-09,11796,11796,11661,11661,17249
2021-07-12,11696,11731,11676,11731,472
2021-07-13,11786,11801,11701,11706,240
2021-07-14,11741,11741,11741,11741,1
2021-07-15,11701,11701,11591,11591,95
2021-07-16,11611,11611,11591,11591,120
2021-07-19,11521,11521,11476,11476,1705
2021-07-20,11476,11476,11456,11456,3
2021-07-21,11466,11466,11446,11446,70
2021-07-22,11456,11456,11446,11446,32
2021-07-23,11421,11471,11381,11426,54
2021-07-26,11416,11436,11416,11436,1064
2021-07-27,11456,11496,11456,11496,4
2021-07-28,11521,11656,11506,11626,2979
2021-07-29,11626,11626,11591,11591,29
2021-07-30,11681,11681,11681,11681,19
2021-08-02,11611,11611,11551,11551,157
2021-08-03,11606,11656,11606,11656,51
2021-08-04,11711,11711,11696,11696,29
2021-08-05,11626,11631,11566,11591,556
2021-08-06,11531,11531,11526,11526,473
2021-08-09,11476,11476,11471,11471,4
2021-08-10,11471,11471,11471,11471,0
2021-08-11,11476,11476,11312,11327,978
2021-08-12,11317,11317,11257,11257,1473
2021-08-13,11277,11282,11202,11217,1026
2021-08-17,11292,11312,11292,11312,411
2021-08-18,11317,11317,11222,11222,35
2021-08-19,11222,11222,11177,11217,214
2021-08-20,11272,11327,11217,11327,12290
2021-08-23,11262,11262,11147,11147,761
2021-08-24,11142,11192,11067,11122,12349
2021-08-25,11222,11222,11122,11122,245
2021-08-26,11112,11112,10957,10957,24107
2021-08-27,10942,10977,10912,10957,132
2021-08-30,10957,10957,10818,10907,14
2021-08-31,10937,11037,10922,11022,434
2021-09-01,11087,11087,10982,10982,72
2021-09-02,10927,10937,10867,10867,1093
2021-09-03,10887,10912,10887,10912,76
2021-09-06,10917,10917,10917,10917,10
2021-09-07,10877,10877,10877,10877,10
2021-09-08,10828,10828,10828,10828,6
2021-09-09,10877,10877,10773,10773,13
2021-09-10,10738,10753,10708,10718,193
2021-09-13,10758,10828,10758,10828,12196
2021-09-14,10842,10867,10768,10768,473
2021-09-15,10718,10718,10663,10668,12232
2021-09-16,10598,10598,10598,10598,11
2021-09-17,10573,10588,10563,10588,135
2021-09-23,10518,10543,10468,10468,14
2021-09-24,10558,10578,10518,10578,484
2021-09-27,10568,10653,10568,10648,2089
2021-09-28,10698,10813,10698,10788,122015
2021-09-29,10808,10833,10738,10738,38614
2021-09-30,10768,10768,10708,10763,832
2021-10-01,10763,10798,10763,10793,109
2021-10-05,10778,10833,10733,10798,17002
2021-10-06,10828,10997,10798,10972,1292
2021-10-07,10942,10942,10823,10867,12240
2021-10-08,10862,10917,10838,10887,2771
2021-10-12,10902,10922,10818,10882,2296
2021-10-13,10882,10902,10833,10877,219
2021-10-14,10818,10818,10598,10633,66455
2021-10-15,10663,10753,10663,10718,837
2021-10-18,10718,10718,10603,10628,1839
2021-10-19,10718,10728,10543,10568,1515
2021-10-20,10568,10603,10568,10593,186
2021-10-21,10658,10713,10638,10713,60985
2021-10-22,10648,10668,10608,10648,364
2021-10-25,10683,10758,10683,10723,12093
