Date,Open,High,Low,Close,Volume
2010-02-11,0.2034379988908767,0.2174479961395263,0.2027859985828399,0.216276004910469,6912000
2010-02-12,0.2103909999132156,0.2190359979867935,0.2091670036315918,0.2171609997749328,17203200
2010-02-16,0.2222660034894943,0.2260939925909042,0.2187760025262832,0.2255730032920837,19238400
2010-02-17,0.2285940051078796,0.2294529974460601,0.2251559942960739,0.2294010072946548,38361600
2010-02-18,0.2291669994592666,0.2351299971342086,0.2277860045433044,0.2337500005960464,77721600
2010-02-19,0.2321610003709793,0.2367970049381256,0.2303909957408905,0.2337500005960464,92966400
2010-02-22,0.2365099936723709,0.2365099936723709,0.2294789999723434,0.2321089953184127,50995200
2010-02-23,0.2308329939842224,0.2320829927921295,0.2199739962816238,0.2230470031499862,82252800
2010-02-24,0.2269790023565292,0.2324219942092895,0.2257550060749054,0.2297919988632202,70617600
2010-02-25,0.2224480062723159,0.2312240004539489,0.2179950028657913,0.2296610027551651,91238400
2010-02-26,0.228983998298645,0.2334900051355362,0.2267190068960189,0.2325260043144226,57600000
2010-03-01,0.2354689985513687,0.243489995598793,0.2354689985513687,0.2425000071525573,28454400
2010-03-02,0.2446350008249282,0.249219000339508,0.2433069944381714,0.2439579963684082,48422400
2010-03-03,0.2466930001974105,0.2488279938697815,0.2429430037736892,0.2453130036592483,47961600
2010-03-04,0.2461719959974289,0.2483589947223663,0.2423440068960189,0.2480210065841674,29452800
2010-03-05,0.2533070147037506,0.2601299881935119,0.2519530057907104,0.2589839994907379,26880000
2010-03-08,0.2592189908027649,0.2622399926185608,0.2592189908027649,0.2603650093078613,25344000
2010-03-09,0.2589319944381714,0.2690359950065613,0.2587240040302276,0.2649739980697632,46425600
2010-03-10,0.2653389871120453,0.2730729877948761,0.2651560008525848,0.2714579999446869,40089600
2010-03-11,0.2698180079460144,0.2743490040302276,0.2680209875106811,0.2739579975605011,53913600
2010-03-12,0.276978999376297,0.276978999376297,0.2714320123195648,0.2745830118656158,36134400
2010-03-15,0.2727600038051605,0.2746089994907379,0.2669270038604736,0.272733986377716,42393600
2010-03-16,0.2754170000553131,0.2786720097064972,0.2725520133972168,0.2778910100460052,46579200
2010-03-17,0.2786720097064972,0.2837759852409363,0.2775000035762787,0.2798179984092712,39820800
2010-03-18,0.2807810008525848,0.2835420072078705,0.2789320051670074,0.2826560139656067,52185600
2010-03-19,0.2776559889316559,0.2857550084590912,0.2746880054473877,0.2776559889316559,40051200
2010-03-22,0.2744010090827942,0.2884899973869324,0.2733590006828308,0.2851560115814209,58790400
2010-03-23,0.2871089875698089,0.2917450070381164,0.2826560139656067,0.2911199927330017,55334400
2010-03-24,0.2890630066394806,0.2896879911422729,0.2851560115814209,0.2869789898395538,89241600
2010-03-25,0.2939839959144592,0.2970570027828216,0.2849479913711548,0.2851819992065429,93926400
2010-03-26,0.2892450094223022,0.2921609878540039,0.282160997390747,0.286666989326477,84288000
2010-03-29,0.2909899950027466,0.2935679852962494,0.2884640097618103,0.29059898853302,38054400
2010-03-30,0.2929950058460235,0.2961719930171966,0.2876819968223572,0.2936460077762604,39897600
2010-03-31,0.2903650104999542,0.2942709922790527,0.2876819968223572,0.2896879911422729,59558400
2010-04-01,0.2929170131683349,0.2985160052776336,0.2826299965381622,0.2891150116920471,116620800
2010-04-05,0.2912240028381347,0.299219012260437,0.2890630066394806,0.2974739968776703,67584000
2010-04-06,0.2952080070972442,0.3024480044841766,0.2933329939842224,0.2997399866580963,58713600
2010-04-07,0.2987239956855774,0.3019790053367615,0.292838990688324,0.2980470061302185,106252800
2010-04-08,0.2950260043144226,0.3008590042591095,0.2905209958553314,0.2991150021553039,69657600
2010-04-09,0.3001039922237396,0.3052339851856231,0.297785997390747,0.3045049905776977,58099200
2010-04-12,0.3055469989776611,0.3080730140209198,0.3035419881343841,0.3057290017604828,48806400
2010-04-13,0.3047400116920471,0.3108330070972442,0.3019790053367615,0.3103390038013458,67238400
2010-04-14,0.314765989780426,0.3215360045433044,0.3141149878501892,0.3212760090827942,61094400
2010-04-15,0.3209379911422729,0.3267709910869598,0.3206509947776794,0.3255729973316192,45772800
2010-04-16,0.3221350014209747,0.3252860009670257,0.3079429864883423,0.3139840066432953,129484800
2010-04-19,0.3110420107841491,0.3163540065288543,0.3020829856395721,0.3134900033473968,112742400
2010-04-20,0.3183589875698089,0.3203130066394806,0.3123959898948669,0.3181250095367431,56102400
