month,day_idx,n_years,median,upper,lower
1,1,8,0.0,0.0,0.0
1,2,8,0.007058412048517759,0.09503413959234383,-0.08091731549530831
1,3,8,-0.016258139252800674,0.15257154818314195,-0.1850878266887433
1,4,8,0.019384360666627742,0.17341509439126468,-0.1346463730580092
1,5,8,0.0046389348228084715,0.10010228323233325,-0.09082441358671631
1,6,8,0.01766938560255088,0.25283991759603974,-0.217501146390938
1,7,8,0.07708921247218364,0.3551236003929292,-0.20094517544856189
1,8,8,0.15443299628944235,0.2981743598186244,0.010691632760260278
1,9,8,0.17068625111943259,0.3077519868338465,0.03362051540501862
1,10,8,0.157341780084864,0.34435005107610506,-0.029666490906377047
1,11,8,0.12795636828393786,0.3454176389852164,-0.08950490241734069
1,12,8,0.17142549168571314,0.36669400307682,-0.023843019705393736
1,13,8,0.22505419583522435,0.5298728000537454,-0.07976440838329663
1,14,8,0.16150809847472858,0.3715347866496105,-0.048518589700153325
1,15,8,0.19771418658403533,0.5801485125450818,-0.1847201393770111
1,16,7,0.21291108404384895,0.6519337197230419,-0.22611155163534402
1,17,6,0.29609494540552495,0.8308994089368185,-0.23870951812576857
1,18,6,0.37513610717076673,0.7991466614173613,-0.04887444707582789
1,19,7,0.22480918126407123,0.8004067972683201,-0.3507884347401776
1,20,7,0.2357915545549394,0.8149334042171922,-0.3433502951073134
1,21,5,0.23623084948657413,0.9221530316325519,-0.44969133265940364
1,22,5,0.18733252131546896,0.38701282954481153,-0.012347786913873615
2,1,7,0.3129976387897425,0.7496399706407157,-0.12364469306123077
2,2,6,0.2559866173952121,0.7723032716636193,-0.2603300368731951
2,3,7,0.1734038534189648,1.0220229055052825,-0.6752151986673529
2,4,7,0.19455987910842454,0.8933240872914253,-0.5042043290745762
2,5,8,0.2935546475862418,0.8633517638297024,-0.27624246865721874
2,6,8,0.297804742032785,0.8293634357357804,-0.23375395167021035
2,7,7,0.47410905496677835,0.7972698313273803,0.15094827860617643
2,8,7,0.4500576574597771,0.8292416339035633,0.07087368101599095
2,9,7,0.2710615791462032,0.9168182037154888,-0.3746950454230824
2,10,7,0.27578390630902905,0.7949939528857539,-0.24342614026769582
2,11,7,0.27842840952021153,0.9937929126776165,-0.43693609363719343
2,12,7,0.25349452210049106,1.0829817238642354,-0.5759926796632532
2,13,7,0.2855054811205847,1.0910101789242044,-0.519999216683035
2,14,8,0.37401726319391365,0.9945409443690554,-0.24650641798122813
2,15,8,0.45100913764224504,0.9820679254475891,-0.08004965016309906
2,16,8,0.46650968739630877,0.8918323903169256,0.04118698447569197
2,17,8,0.39122239499877975,0.9279540963699084,-0.14550930637234893
2,18,8,0.40951913508130106,0.9039563681269702,-0.08491809796436806
2,19,8,0.42312100588908036,0.9669016842102038,-0.12065967243204317
2,20,8,0.29432883179931174,0.81063892635341,-0.2219812627547864
2,21,1,-0.3181818181818181,-0.3181818181818181,-0.3181818181818181
3,1,1,0.08197959954665657,0.08197959954665657,0.08197959954665657
3,2,8,0.2679297669618014,0.8019974254829632,-0.2661378915593604
3,3,8,0.20146457641887439,0.6370316641072721,-0.2341025112695233
3,4,8,0.30215337636570283,0.7075248427827795,-0.10321809005137383
3,5,8,0.33738240337497716,0.7511426942449756,-0.07637788749502128
3,6,8,0.26452930965374444,0.6479682667610687,-0.11890964745357979
3,7,7,0.19464068209500607,0.4698504774578351,-0.08056911326782296
3,8,8,0.19263829701918367,0.6514025373292512,-0.2661259432908839
3,9,8,0.2785644224583813,0.7798625236391533,-0.2227336787223907
